##
## CFD-Post Generic Export
##
## CFX-25.1
##
## Generated on:  2025/08/15 14:53:53
##
## Generated from case(s): Case CFX
##

[Name]
Point Cloud 1

[Data]
X [ m ], Y [ m ], Z [ m ], Absolute Pressure [ Pa ], Density [ kg m^-3 ], Local Speed of Sound [ m s^-1 ], Mach Number, Pressure [ Pa ], Temperature [ K ], Velocity [ m s^-1 ]
5.49246788e+00, 3.17504536e-03, 7.57440031e-02, 8.30086641e+04, 1.00345314e+00, 3.39975433e+02, 1.66977644e+00, 8.30086641e+04, 2.87549469e+02, 5.67226135e+02
5.49246788e+00, -3.17499624e-03, 7.57440031e-02, 9.52996641e+04, 1.13056588e+00, 3.43551788e+02, 1.62081075e+00, 9.52996641e+04, 2.93592133e+02, 5.56788208e+02
5.48313522e+00, 3.17497551e-03, 8.17504972e-02, 9.35055156e+04, 1.06848645e+00, 3.50056030e+02, 1.53183198e+00, 9.35055156e+04, 3.04811981e+02, 5.36224792e+02
5.48313522e+00, -3.17499624e-03, 8.17504972e-02, 1.05853727e+05, 1.18635237e+00, 3.53467712e+02, 1.48524773e+00, 1.05853727e+05, 3.10782501e+02, 5.24984497e+02
5.50165319e+00, 3.56502539e-07, 8.12451988e-02, 3.55796992e+04, 3.23084623e-01, 3.92661774e+02, 9.13089991e-01, 3.55796992e+04, 3.83530151e+02, 3.58423859e+02
5.50165319e+00, -3.67971012e-07, 8.12451988e-02, 3.55715625e+04, 3.22994083e-01, 3.92675934e+02, 9.12893176e-01, 3.55715625e+04, 3.83554657e+02, 3.58437775e+02
5.49239397e+00, 3.17504583e-03, 8.14978033e-02, 7.85885781e+04, 9.48176384e-01, 3.39580200e+02, 1.67534697e+00, 7.85885781e+04, 2.86955353e+02, 5.67733643e+02
5.49239397e+00, -3.17499624e-03, 8.14978033e-02, 8.84055703e+04, 1.04842472e+00, 3.42381042e+02, 1.63701367e+00, 8.84055703e+04, 2.91718781e+02, 5.59110657e+02
5.47539616e+00, 3.17501277e-03, 7.61426017e-02, 9.38251563e+04, 1.07392538e+00, 3.49765045e+02, 1.53592002e+00, 9.38251563e+04, 3.04305573e+02, 5.37205139e+02
5.47539616e+00, -3.17500974e-03, 7.61426017e-02, 1.06075664e+05, 1.18917620e+00, 3.53417816e+02, 1.48600733e+00, 1.06075664e+05, 3.10694672e+02, 5.25178772e+02
5.46810722e+00, 3.17501137e-03, 8.20500031e-02, 9.32466094e+04, 1.06390810e+00, 3.50323303e+02, 1.52823544e+00, 9.32466094e+04, 3.05277710e+02, 5.35371338e+02
5.46810722e+00, -3.17500858e-03, 8.20500031e-02, 1.05214797e+05, 1.17922461e+00, 3.53462769e+02, 1.48536408e+00, 1.05214797e+05, 3.10773682e+02, 5.25018738e+02
5.47584581e+00, 3.17501137e-03, 8.76578018e-02, 9.32523984e+04, 1.05995178e+00, 3.50986603e+02, 1.51908076e+00, 9.32523984e+04, 3.06434723e+02, 5.33176331e+02
5.47584581e+00, -3.17500834e-03, 8.76578018e-02, 1.05345313e+05, 1.17868018e+00, 3.53763611e+02, 1.48117900e+00, 1.05345313e+05, 3.11302948e+02, 5.23986267e+02
5.47562122e+00, 3.17501207e-03, 8.19002017e-02, 9.36221563e+04, 1.06768024e+00, 3.50406921e+02, 1.52707148e+00, 9.36221563e+04, 3.05423370e+02, 5.35093689e+02
5.47562122e+00, -3.17500904e-03, 8.19002017e-02, 1.05764125e+05, 1.18436027e+00, 3.53615173e+02, 1.48325193e+00, 1.05764125e+05, 3.11041656e+02, 5.24499573e+02
5.46833897e+00, 3.17500997e-03, 9.35935974e-02, 9.22649688e+04, 1.04668403e+00, 3.51329224e+02, 1.51437831e+00, 9.22649688e+04, 3.07033295e+02, 5.32044800e+02
5.46833897e+00, -3.17500741e-03, 9.35935974e-02, 1.04410664e+05, 1.16847038e+00, 3.53726074e+02, 1.48170531e+00, 1.04410664e+05, 3.11236847e+02, 5.24117188e+02
5.47591591e+00, 3.17501021e-03, 9.91564021e-02, 9.23201563e+04, 1.04452789e+00, 3.51796753e+02, 1.50793517e+00, 9.23201563e+04, 3.07850952e+02, 5.30486206e+02
5.47591591e+00, -3.17500718e-03, 9.91564021e-02, 1.04489109e+05, 1.16780627e+00, 3.53959564e+02, 1.47847772e+00, 1.04489109e+05, 3.11647858e+02, 5.23320618e+02
5.47588110e+00, 3.17501090e-03, 9.34071019e-02, 9.28617031e+04, 1.05271459e+00, 3.51452515e+02, 1.51266098e+00, 9.28617031e+04, 3.07248749e+02, 5.31627136e+02
5.47588110e+00, -3.17500788e-03, 9.34071019e-02, 1.04861750e+05, 1.17268503e+00, 3.53851746e+02, 1.47995615e+00, 1.04861750e+05, 3.11458099e+02, 5.23683899e+02
5.46867323e+00, 3.17500881e-03, 1.05074398e-01, 9.12063516e+04, 1.03203249e+00, 3.51778656e+02, 1.50820732e+00, 9.12063516e+04, 3.07819305e+02, 5.30554565e+02
5.46867323e+00, -3.17500625e-03, 1.05074398e-01, 1.03906844e+05, 1.16122735e+00, 3.53970428e+02, 1.47836435e+00, 1.03906844e+05, 3.11667023e+02, 5.23296448e+02
5.47608185e+00, 3.17500881e-03, 1.10628203e-01, 9.11453203e+04, 1.02966762e+00, 3.52064514e+02, 1.50426805e+00, 9.11453203e+04, 3.08319733e+02, 5.29599060e+02
5.47608185e+00, -3.17500602e-03, 1.10628203e-01, 1.03907953e+05, 1.16007650e+00, 3.54147888e+02, 1.47591221e+00, 1.03907953e+05, 3.11979584e+02, 5.22690430e+02
5.47599888e+00, 3.17500951e-03, 1.04892299e-01, 9.17369297e+04, 1.03706133e+00, 3.51943878e+02, 1.50591695e+00, 9.17369297e+04, 3.08108490e+02, 5.29997925e+02
5.47599888e+00, -3.17500648e-03, 1.04892299e-01, 1.04175109e+05, 1.16376388e+00, 3.54040619e+02, 1.47737598e+00, 1.04175109e+05, 3.11790588e+02, 5.23050720e+02
5.46912003e+00, 3.17500741e-03, 1.16572201e-01, 9.01332734e+04, 1.01823878e+00, 3.52063782e+02, 1.50432742e+00, 9.01332734e+04, 3.08318512e+02, 5.29618652e+02
5.46912003e+00, -3.17500485e-03, 1.16572201e-01, 1.03576484e+05, 1.15548766e+00, 3.54283997e+02, 1.47409058e+00, 1.03576484e+05, 3.12219452e+02, 5.22245361e+02
5.47633600e+00, 3.17500765e-03, 1.22134402e-01, 9.00922109e+04, 1.01636577e+00, 3.52307800e+02, 1.50098395e+00, 9.00922109e+04, 3.08746002e+02, 5.28808228e+02
5.47633600e+00, -3.17500462e-03, 1.22134402e-01, 1.03474914e+05, 1.15353394e+00, 3.54410004e+02, 1.47235620e+00, 1.03474914e+05, 3.12441528e+02, 5.21816162e+02
5.47620916e+00, 3.17500834e-03, 1.16381302e-01, 9.05657422e+04, 1.02233803e+00, 3.52199188e+02, 1.50244546e+00, 9.05657422e+04, 3.08555695e+02, 5.29159180e+02
5.47620916e+00, -3.17500532e-03, 1.16381302e-01, 1.03675156e+05, 1.15655053e+00, 3.54289825e+02, 1.47398639e+00, 1.03675156e+05, 3.12229675e+02, 5.22216980e+02
5.46958685e+00, 3.17500625e-03, 1.28088102e-01, 8.94081797e+04, 1.00833523e+00, 3.52362518e+02, 1.50028992e+00, 8.94081797e+04, 3.08841888e+02, 5.28645813e+02
5.46958685e+00, -3.17500369e-03, 1.28088102e-01, 1.03258531e+05, 1.15005422e+00, 3.54574402e+02, 1.47014296e+00, 1.03258531e+05, 3.12731476e+02, 5.21274170e+02
5.47649384e+00, 3.17500625e-03, 1.33662596e-01, 8.93079453e+04, 1.00721586e+00, 3.52360748e+02, 1.50031769e+00, 8.93079453e+04, 3.08838928e+02, 5.28651855e+02
5.47649384e+00, -3.17500345e-03, 1.33662596e-01, 1.02918352e+05, 1.14715338e+00, 3.54436951e+02, 1.47202432e+00, 1.02918352e+05, 3.12489197e+02, 5.21737610e+02
5.47641516e+00, 3.17500695e-03, 1.27898499e-01, 8.96561250e+04, 1.01094711e+00, 3.52394623e+02, 1.49982131e+00, 8.96561250e+04, 3.08898254e+02, 5.28528931e+02
5.47641516e+00, -3.17500392e-03, 1.27898499e-01, 1.03225180e+05, 1.15039527e+00, 3.54464539e+02, 1.47162557e+00, 1.03225180e+05, 3.12537720e+02, 5.21638794e+02
5.46990919e+00, 3.17500485e-03, 1.39611006e-01, 8.87331250e+04, 1.00012577e+00, 3.52467468e+02, 1.49890649e+00, 8.87331250e+04, 3.09026031e+02, 5.28315430e+02
5.46990919e+00, -3.17500229e-03, 1.39611006e-01, 1.02842789e+05, 1.14413226e+00, 3.54774506e+02, 1.46742904e+00, 1.02842789e+05, 3.13084473e+02, 5.20604309e+02
5.47646379e+00, 3.17500508e-03, 1.45205900e-01, 8.85758594e+04, 9.98851061e-01, 3.52379913e+02, 1.50011206e+00, 8.85758594e+04, 3.08872559e+02, 5.28608826e+02
5.47646379e+00, -3.17500206e-03, 1.45205900e-01, 1.02174352e+05, 1.13856578e+00, 3.54482788e+02, 1.47143555e+00, 1.02174352e+05, 3.12569977e+02, 5.21594666e+02
5.47647905e+00, 3.17500555e-03, 1.39434204e-01, 8.89721328e+04, 1.00341439e+00, 3.52363434e+02, 1.50030971e+00, 8.89721328e+04, 3.08843781e+02, 5.28653015e+02
5.47647905e+00, -3.17500276e-03, 1.39434204e-01, 1.02582555e+05, 1.14315689e+00, 3.54476257e+02, 1.47150326e+00, 1.02582555e+05, 3.12558655e+02, 5.21609192e+02
5.46998215e+00, 3.17500369e-03, 1.51136205e-01, 8.74189375e+04, 9.86734152e-01, 3.52213104e+02, 1.50244498e+00, 8.74189375e+04, 3.08580109e+02, 5.29180298e+02
5.46998215e+00, -3.17500113e-03, 1.51136205e-01, 1.02125508e+05, 1.13679159e+00, 3.54674377e+02, 1.46883869e+00, 1.02125508e+05, 3.12907928e+02, 5.20953857e+02
5.47624016e+00, 3.17500369e-03, 1.56710401e-01, 8.81712656e+04, 9.94481862e-01, 3.52345581e+02, 1.50062180e+00, 8.81712656e+04, 3.08812256e+02, 5.28736816e+02
5.47624016e+00, -3.17500089e-03, 1.56710401e-01, 1.01126547e+05, 1.12847531e+00, 3.54233765e+02, 1.47488546e+00, 1.01126547e+05, 3.12130890e+02, 5.22453308e+02
5.47635221e+00, 3.17500439e-03, 1.50958195e-01, 8.82425859e+04, 9.95807707e-01, 3.52253723e+02, 1.50186551e+00, 8.82425859e+04, 3.08651245e+02, 5.29037170e+02
5.47635221e+00, -3.17500136e-03, 1.50958195e-01, 1.01738797e+05, 1.13405871e+00, 3.54428711e+02, 1.47219586e+00, 1.01738797e+05, 3.12474457e+02, 5.21786194e+02
5.46990585e+00, 3.17500229e-03, 1.62582204e-01, 8.70638906e+04, 9.81326997e-01, 3.52464203e+02, 1.49903941e+00, 8.70638906e+04, 3.09020233e+02, 5.28356995e+02
5.46990585e+00, -3.17499996e-03, 1.62582204e-01, 1.00885734e+05, 1.12585354e+00, 3.54223511e+02, 1.47505522e+00, 1.00885734e+05, 3.12112793e+02, 5.22498840e+02
5.47592020e+00, 3.17500229e-03, 1.68161795e-01, 8.90862734e+04, 1.00057745e+00, 3.53088593e+02, 1.49047542e+00, 8.90862734e+04, 3.10115997e+02, 5.26266785e+02
5.47592020e+00, -3.17499950e-03, 1.68161795e-01, 9.95185391e+04, 1.11468124e+00, 3.53573242e+02, 1.48397338e+00, 9.95185391e+04, 3.10968018e+02, 5.24687500e+02
5.47607994e+00, 3.17500299e-03, 1.62436098e-01, 8.82071094e+04, 9.92391884e-01, 3.52787384e+02, 1.49458456e+00, 8.82071094e+04, 3.09587219e+02, 5.27268005e+02
5.47607994e+00, -3.17500019e-03, 1.62436098e-01, 1.00380297e+05, 1.12223196e+00, 3.53904388e+02, 1.47941709e+00, 1.00380297e+05, 3.11550720e+02, 5.23568359e+02
5.46974087e+00, 3.17500113e-03, 1.73984498e-01, 8.88736875e+04, 9.96618867e-01, 3.53365448e+02, 1.48671651e+00, 8.88736875e+04, 3.10602692e+02, 5.25351990e+02
5.46974087e+00, -3.17499856e-03, 1.73984498e-01, 9.92722578e+04, 1.11182928e+00, 3.53588379e+02, 1.48379362e+00, 9.92722578e+04, 3.10994598e+02, 5.24648132e+02
5.47573280e+00, 3.17500159e-03, 1.73867196e-01, 9.00634766e+04, 1.00992250e+00, 3.53374969e+02, 1.48656726e+00, 9.00634766e+04, 3.10619507e+02, 5.25313599e+02
5.47573280e+00, -3.17499880e-03, 1.73867196e-01, 9.86668594e+04, 1.10887492e+00, 3.52976654e+02, 1.49216700e+00, 9.86668594e+04, 3.09920105e+02, 5.26690979e+02
5.45797682e+00, 3.17499973e-03, 1.74155802e-01, 8.52248984e+04, 9.64336991e-01, 3.51779449e+02, 1.50850344e+00, 8.52248984e+04, 3.07820862e+02, 5.30652405e+02
5.45797682e+00, -3.17499787e-03, 1.74155802e-01, 1.00472297e+05, 1.12114668e+00, 3.54237701e+02, 1.47491944e+00, 1.00472297e+05, 3.12137878e+02, 5.22467468e+02
5.46389389e+00, 3.17500113e-03, 1.68404102e-01, 8.66752734e+04, 9.77955163e-01, 3.52281525e+02, 1.50158453e+00, 8.66752734e+04, 3.08700256e+02, 5.28976929e+02
5.46389389e+00, -3.17499880e-03, 1.68404102e-01, 1.00667258e+05, 1.12329805e+00, 3.54241882e+02, 1.47483397e+00, 1.00667258e+05, 3.12145264e+02, 5.22445923e+02
5.46385908e+00, 3.17500043e-03, 1.74070194e-01, 8.71109297e+04, 9.80614960e-01, 3.52687683e+02, 1.49603295e+00, 8.71109297e+04, 3.09412201e+02, 5.27629150e+02
5.46385908e+00, -3.17499833e-03, 1.74070194e-01, 9.97459844e+04, 1.11543310e+00, 3.53858093e+02, 1.48011053e+00, 9.97459844e+04, 3.11469238e+02, 5.23746948e+02
5.45790195e+00, 3.17500113e-03, 1.62817001e-01, 8.55235078e+04, 9.69914317e-01, 3.51381989e+02, 1.51391804e+00, 8.55235078e+04, 3.07125549e+02, 5.31963074e+02
5.45790195e+00, -3.17499926e-03, 1.62817001e-01, 1.02157500e+05, 1.13600767e+00, 3.54852478e+02, 1.46645236e+00, 1.02157500e+05, 3.13222229e+02, 5.20372009e+02
5.46391392e+00, 3.17500229e-03, 1.56995103e-01, 8.60846563e+04, 9.74850237e-01, 3.51638947e+02, 1.51035821e+00, 8.60846563e+04, 3.07574890e+02, 5.31099854e+02
5.46391392e+00, -3.17500019e-03, 1.56995103e-01, 1.02134430e+05, 1.13623321e+00, 3.54777069e+02, 1.46746147e+00, 1.02134430e+05, 3.13089172e+02, 5.20618896e+02
5.46390390e+00, 3.17500159e-03, 1.62699595e-01, 8.61363203e+04, 9.74228799e-01, 3.51856598e+02, 1.50739312e+00, 8.61363203e+04, 3.07955811e+02, 5.30384644e+02
5.46390390e+00, -3.17499950e-03, 1.62699595e-01, 1.01497023e+05, 1.13063753e+00, 3.54542419e+02, 1.47069609e+00, 1.01497023e+05, 3.12675110e+02, 5.21419556e+02
5.45196581e+00, 3.17500113e-03, 1.57211900e-01, 8.55472813e+04, 9.72140372e-01, 3.51028259e+02, 1.51876771e+00, 8.55472813e+04, 3.06507416e+02, 5.33130249e+02
5.45196581e+00, -3.17499950e-03, 1.57211900e-01, 1.03132234e+05, 1.14384115e+00, 3.55318451e+02, 1.46005702e+00, 1.03132234e+05, 3.14045410e+02, 5.18782288e+02
5.44620180e+00, 3.17499973e-03, 1.62947506e-01, 8.48337969e+04, 9.65290308e-01, 3.50799133e+02, 1.52194393e+00, 8.48337969e+04, 3.06107483e+02, 5.33896301e+02
5.44620180e+00, -3.17499856e-03, 1.62947506e-01, 1.03270422e+05, 1.14430130e+00, 3.55484955e+02, 1.45779634e+00, 1.03270422e+05, 3.14339722e+02, 5.18221741e+02
5.45213795e+00, 3.17499973e-03, 1.68552607e-01, 8.45683203e+04, 9.61116672e-01, 3.51009766e+02, 1.51905704e+00, 8.45683203e+04, 3.06475189e+02, 5.33203369e+02
5.45213795e+00, -3.17499833e-03, 1.68552607e-01, 1.02118023e+05, 1.13491571e+00, 3.54954041e+02, 1.46508539e+00, 1.02118023e+05, 3.13401550e+02, 5.20035278e+02
5.45205212e+00, 3.17500043e-03, 1.62882298e-01, 8.51448984e+04, 9.67611432e-01, 3.51020386e+02, 1.51889384e+00, 8.51448984e+04, 3.06493652e+02, 5.33162659e+02
5.45205212e+00, -3.17499903e-03, 1.62882298e-01, 1.02746266e+05, 1.14046884e+00, 3.55176758e+02, 1.46201491e+00, 1.02746266e+05, 3.13794922e+02, 5.19271790e+02
5.44645023e+00, 3.17499950e-03, 1.74272701e-01, 7.97117656e+04, 9.15795147e-01, 3.49096649e+02, 1.54529142e+00, 7.97117656e+04, 3.03145172e+02, 5.39412781e+02
5.44645023e+00, -3.17499740e-03, 1.74272701e-01, 1.02030344e+05, 1.13373744e+00, 3.54986267e+02, 1.46467483e+00, 1.02030344e+05, 3.13458466e+02, 5.19937012e+02
5.45221281e+00, 3.17499950e-03, 1.74214199e-01, 8.27054844e+04, 9.42151666e-01, 3.50586121e+02, 1.52487278e+00, 8.27054844e+04, 3.05737061e+02, 5.34566589e+02
5.45221281e+00, -3.17499763e-03, 1.74214199e-01, 1.01267500e+05, 1.12760150e+00, 3.54617554e+02, 1.46972048e+00, 1.01267500e+05, 3.12807617e+02, 5.21184326e+02
5.43508005e+00, 3.17499950e-03, 1.74377397e-01, 7.25876016e+04, 8.55036318e-01, 3.44714905e+02, 1.60530829e+00, 7.25876016e+04, 2.95590759e+02, 5.53197998e+02
5.43508005e+00, -3.17499670e-03, 1.74377397e-01, 1.03314922e+05, 1.14344668e+00, 3.55694244e+02, 1.45497835e+00, 1.03314922e+05, 3.14709961e+02, 5.17524414e+02
5.44063187e+00, 3.17499950e-03, 1.68680295e-01, 8.15006250e+04, 9.33945537e-01, 3.49551147e+02, 1.53907514e+00, 8.15006250e+04, 3.03934326e+02, 5.37959778e+02
5.44063187e+00, -3.17499763e-03, 1.68680295e-01, 1.03247875e+05, 1.14351535e+00, 3.55568054e+02, 1.45667934e+00, 1.03247875e+05, 3.14486816e+02, 5.17945496e+02
5.44076490e+00, 3.17499950e-03, 1.74325004e-01, 7.62495234e+04, 8.85961771e-01, 3.47116577e+02, 1.57241642e+00, 7.62495234e+04, 2.99718872e+02, 5.45727295e+02
5.44076490e+00, -3.17499717e-03, 1.74325004e-01, 1.02703750e+05, 1.13895369e+00, 3.55339325e+02, 1.45983934e+00, 1.02703750e+05, 3.14082275e+02, 5.18734985e+02
5.43478394e+00, 3.17499950e-03, 1.63020805e-01, 8.29353828e+04, 9.47422743e-01, 3.50102173e+02, 1.53152776e+00, 8.29353828e+04, 3.04892792e+02, 5.36180298e+02
5.43478394e+00, -3.17499810e-03, 1.63020805e-01, 1.03909570e+05, 1.14878178e+00, 3.55887329e+02, 1.45229065e+00, 1.03909570e+05, 3.15051758e+02, 5.16850403e+02
5.44035482e+00, 3.17499996e-03, 1.57288104e-01, 8.54616172e+04, 9.71615911e-01, 3.50946899e+02, 1.51991868e+00, 8.54616172e+04, 3.06365417e+02, 5.33410522e+02
5.44035482e+00, -3.17499903e-03, 1.57288104e-01, 1.03816305e+05, 1.14875817e+00, 3.55731201e+02, 1.45441246e+00, 1.03816305e+05, 3.14775452e+02, 5.17378235e+02
5.44049311e+00, 3.17499950e-03, 1.62984207e-01, 8.42975625e+04, 9.60208654e-01, 3.50612000e+02, 1.52452672e+00, 8.42975625e+04, 3.05781006e+02, 5.34515503e+02
5.44049311e+00, -3.17499833e-03, 1.62984207e-01, 1.03631063e+05, 1.14694548e+00, 3.55694397e+02, 1.45493007e+00, 1.03631063e+05, 3.14710266e+02, 5.17507813e+02
5.42900085e+00, 3.17499950e-03, 1.57338798e-01, 8.39472266e+04, 9.57047522e-01, 3.50459717e+02, 1.52662623e+00, 8.39472266e+04, 3.05515503e+02, 5.35018799e+02
5.42900085e+00, -3.17499833e-03, 1.57338798e-01, 1.04188156e+05, 1.15109348e+00, 3.56006042e+02, 1.45065904e+00, 1.04188156e+05, 3.15261993e+02, 5.16442505e+02
5.42350101e+00, 3.17499950e-03, 1.63057506e-01, 7.85403984e+04, 9.07678962e-01, 3.48066803e+02, 1.55942178e+00, 7.85403984e+04, 3.01359497e+02, 5.42740906e+02
5.42350101e+00, -3.17499740e-03, 1.63057506e-01, 1.04293969e+05, 1.15138841e+00, 3.56141174e+02, 1.44882751e+00, 1.04293969e+05, 3.15501312e+02, 5.15986450e+02
5.42928410e+00, 3.17499950e-03, 1.68739498e-01, 7.58201250e+04, 8.83411169e-01, 3.46621216e+02, 1.57921267e+00, 7.58201250e+04, 2.98865723e+02, 5.47238159e+02
5.42928410e+00, -3.17499717e-03, 1.68739498e-01, 1.04010359e+05, 1.14873683e+00, 3.56066772e+02, 1.44985318e+00, 1.04010359e+05, 3.15369537e+02, 5.16242004e+02
5.42914200e+00, 3.17499950e-03, 1.63039193e-01, 8.08918984e+04, 9.28710103e-01, 3.49219543e+02, 1.54362810e+00, 8.08918984e+04, 3.03358459e+02, 5.39028870e+02
5.42914200e+00, -3.17499787e-03, 1.63039193e-01, 1.04105766e+05, 1.15005267e+00, 3.56026276e+02, 1.45039392e+00, 1.04105766e+05, 3.15297791e+02, 5.16376343e+02
5.42382002e+00, 3.17499950e-03, 1.74567699e-01, 6.61160781e+04, 7.99374521e-01, 3.40300659e+02, 1.66580725e+00, 6.61160781e+04, 2.88062134e+02, 5.66841919e+02
5.42382002e+00, -3.17499624e-03, 1.74567699e-01, 1.04256781e+05, 1.15008581e+00, 3.56279083e+02, 1.44696307e+00, 1.04256781e+05, 3.15745789e+02, 5.15522034e+02
5.42945004e+00, 3.17499950e-03, 1.74472496e-01, 6.91801484e+04, 8.25783789e-01, 3.42445923e+02, 1.63639688e+00, 6.91801484e+04, 2.91711090e+02, 5.60234619e+02
5.42945004e+00, -3.17499647e-03, 1.74472496e-01, 1.03859047e+05, 1.14733434e+00, 3.56024933e+02, 1.45044506e+00, 1.03859047e+05, 3.15295502e+02, 5.16392456e+02
5.41241407e+00, 3.17499950e-03, 1.63084999e-01, 7.35498438e+04, 8.65478396e-01, 3.44952728e+02, 1.60207760e+00, 7.35498438e+04, 2.95990143e+02, 5.52622070e+02
5.41241407e+00, -3.17499693e-03, 1.63084999e-01, 1.04737117e+05, 1.15492833e+00, 3.56349579e+02, 1.44598961e+00, 1.04737117e+05, 3.15870758e+02, 5.15277283e+02
5.41799688e+00, 3.17499950e-03, 1.68891400e-01, 7.00549531e+04, 8.34201276e-01, 3.42864746e+02, 1.63067496e+00, 7.00549531e+04, 2.92424042e+02, 5.58940979e+02
5.41799688e+00, -3.17499647e-03, 1.68891400e-01, 1.04668828e+05, 1.15371656e+00, 3.56420441e+02, 1.44501913e+00, 1.04668828e+05, 3.15996368e+02, 5.15033813e+02
5.41791821e+00, 3.17499950e-03, 1.57251105e-01, 8.05212266e+04, 9.25921321e-01, 3.48945618e+02, 1.54738855e+00, 8.05212266e+04, 3.02882446e+02, 5.39936157e+02
5.41791821e+00, -3.17499787e-03, 1.57251105e-01, 1.04483625e+05, 1.15317833e+00, 3.56188080e+02, 1.44818068e+00, 1.04483625e+05, 3.15584473e+02, 5.15822876e+02
5.41795683e+00, 3.17499950e-03, 1.63071305e-01, 7.62156172e+04, 8.87486219e-01, 3.46769257e+02, 1.57719660e+00, 7.62156172e+04, 2.99115387e+02, 5.46914795e+02
5.41795683e+00, -3.17499717e-03, 1.63071305e-01, 1.04534328e+05, 1.15324759e+00, 3.56263763e+02, 1.44715559e+00, 1.04534328e+05, 3.15718597e+02, 5.15567566e+02
5.41242409e+00, 3.17499950e-03, 1.75062701e-01, 6.06832656e+04, 7.51768947e-01, 3.36149139e+02, 1.72286820e+00, 6.06832656e+04, 2.81081848e+02, 5.79037354e+02
5.41242409e+00, -3.17499624e-03, 1.75062701e-01, 1.03415891e+05, 1.13955820e+00, 3.56474670e+02, 1.44430256e+00, 1.03415891e+05, 3.16092529e+02, 5.14856873e+02
5.41812181e+00, 3.17499950e-03, 1.74815193e-01, 6.32953750e+04, 7.74827123e-01, 3.38158478e+02, 1.69523048e+00, 6.32953750e+04, 2.84452209e+02, 5.73128967e+02
5.41812181e+00, -3.17499624e-03, 1.74815193e-01, 1.04095156e+05, 1.14734924e+00, 3.56427002e+02, 1.44494414e+00, 1.04095156e+05, 3.16008026e+02, 5.15016418e+02
5.40663290e+00, 3.17499950e-03, 1.68925300e-01, 6.37568594e+04, 7.78318048e-01, 3.38602356e+02, 1.68915141e+00, 6.37568594e+04, 2.85202057e+02, 5.71760925e+02
5.40663290e+00, -3.17499624e-03, 1.68925300e-01, 1.04414656e+05, 1.15010571e+00, 3.56545959e+02, 1.44332218e+00, 1.04414656e+05, 3.16218933e+02, 5.14610413e+02
5.40031624e+00, 3.17499950e-03, 1.76234007e-01, 5.35197305e+04, 6.81612492e-01, 3.31547913e+02, 1.78632605e+00, 5.35197305e+04, 2.73435181e+02, 5.92211609e+02
5.40031624e+00, -3.17499624e-03, 1.76234007e-01, 9.80651953e+04, 1.08748269e+00, 3.55340149e+02, 1.45993042e+00, 9.80651953e+04, 3.14084167e+02, 5.18758423e+02
5.40637016e+00, 3.17499950e-03, 1.75648302e-01, 5.69612656e+04, 7.16362238e-01, 3.33647522e+02, 1.75732303e+00, 5.69612656e+04, 2.76909698e+02, 5.86282593e+02
5.40637016e+00, -3.17499624e-03, 1.75648302e-01, 1.01361227e+05, 1.11885941e+00, 3.56158600e+02, 1.44866407e+00, 1.01361227e+05, 3.15532837e+02, 5.15941406e+02
5.40132380e+00, 3.17499950e-03, 1.62795499e-01, 6.76124063e+04, 8.13713789e-01, 3.41055481e+02, 1.65548778e+00, 6.76124063e+04, 2.89344116e+02, 5.64497375e+02
5.40132380e+00, -3.17499647e-03, 1.62795499e-01, 1.04847617e+05, 1.15548110e+00, 3.56452209e+02, 1.44460630e+00, 1.04847617e+05, 3.16052673e+02, 5.14932922e+02
5.40710497e+00, 3.17499950e-03, 1.56955302e-01, 7.65672344e+04, 8.92350316e-01, 3.46608490e+02, 1.57940865e+00, 7.65672344e+04, 2.98839691e+02, 5.47406860e+02
5.40710497e+00, -3.17499740e-03, 1.56955302e-01, 1.04798156e+05, 1.15559387e+00, 3.56350769e+02, 1.44596851e+00, 1.04798156e+05, 3.15872803e+02, 5.15270142e+02
5.40686893e+00, 3.17499950e-03, 1.62940294e-01, 7.06677578e+04, 8.40692699e-01, 3.43043304e+02, 1.62823904e+00, 7.06677578e+04, 2.92726257e+02, 5.58441650e+02
5.40686893e+00, -3.17499670e-03, 1.62940294e-01, 1.04907156e+05, 1.15628648e+00, 3.56429260e+02, 1.44490862e+00, 1.04907156e+05, 3.16012024e+02, 5.15005798e+02
5.39532614e+00, 3.17499950e-03, 1.67675793e-01, 5.90235078e+04, 7.35272408e-01, 3.35259247e+02, 1.73510921e+00, 5.90235078e+04, 2.79588959e+02, 5.81696106e+02
5.39532614e+00, -3.17499624e-03, 1.67675793e-01, 1.02187953e+05, 1.12853932e+00, 3.56077209e+02, 1.44978547e+00, 1.02187953e+05, 3.15388092e+02, 5.16234070e+02
5.39438105e+00, 3.17499950e-03, 1.74474403e-01, 5.27205156e+04, 6.73727810e-01, 3.30993011e+02, 1.79400539e+00, 5.27205156e+04, 2.72519775e+02, 5.93755798e+02
5.39438105e+00, -3.17499624e-03, 1.74474403e-01, 9.60744688e+04, 1.06981075e+00, 3.54590179e+02, 1.47023511e+00, 9.60744688e+04, 3.12761139e+02, 5.21278198e+02
5.39670610e+00, 3.17499950e-03, 1.55964702e-01, 7.23777969e+04, 8.58544409e-01, 3.43570923e+02, 1.62101579e+00, 7.23777969e+04, 2.93623535e+02, 5.56916199e+02
