##
## CFD-Post Generic Export
##
## CFX-25.1
##
## Generated on:  2025/08/17 23:19:01
##
## Generated from case(s): Case CFX
##

[Name]
Point Cloud 1

[Data]
X [ m ], Y [ m ], Z [ m ], Absolute Pressure [ Pa ], Density [ kg m^-3 ], Local Speed of Sound [ m s^-1 ], Mach Number, Normal X, Normal Y, Normal Z, Pressure [ Pa ], Temperature [ K ], Total Density [ kg m^-3 ], Total Pressure [ Pa ], Total Temperature [ K ], Velocity [ m s^-1 ], Velocity u [ m s^-1 ], Velocity v [ m s^-1 ], Velocity w [ m s^-1 ]
5.34167004e+00, 2.54614628e-03, 1.63247302e-01, 1.11999359e+05, 1.24332893e+00, 3.54709229e+02, 1.46863580e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.11999359e+05, 3.13002960e+02, 3.03448582e+00, 3.90370813e+05, 4.48079651e+02, 5.19339722e+02, 5.04356812e+02, 9.93163147e+01, 7.39879608e+01
5.34167004e+00, -2.54616817e-03, 1.63247302e-01, 1.11699633e+05, 1.24008632e+00, 3.54729187e+02, 1.46837044e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.11699633e+05, 3.13034180e+02, 3.02639580e+00, 3.89329750e+05, 4.48079315e+02, 5.19189209e+02, 5.04562775e+02, -9.75698395e+01, 7.38509369e+01
5.34796906e+00, 9.72866019e-08, 1.71820000e-01, 1.41311266e+05, 1.49610698e+00, 3.63672577e+02, 1.34503436e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.41311266e+05, 3.28986450e+02, 3.23769164e+00, 4.16527656e+05, 4.48097229e+02, 4.89151001e+02, 4.70288940e+02, -5.58410048e-01, 1.34524002e+02
5.34796906e+00, -1.08752637e-07, 1.71820000e-01, 1.41313000e+05, 1.49611950e+00, 3.63673340e+02, 1.34502411e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.41313000e+05, 3.28987762e+02, 3.23768520e+00, 4.16526844e+05, 4.48097229e+02, 4.89149902e+02, 4.70286499e+02, -5.72601140e-01, 1.34528427e+02
5.35503197e+00, 2.83427211e-03, 1.70143694e-01, 1.05460102e+05, 1.17895889e+00, 3.53588745e+02, 1.48401511e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.05460102e+05, 3.11015320e+02, 2.92608309e+00, 3.76419438e+05, 4.48072723e+02, 5.23604126e+02, 5.11605438e+02, 9.33948898e+01, 6.08160667e+01
5.35503197e+00, -2.83428608e-03, 1.70143694e-01, 1.04846273e+05, 1.17143989e+00, 3.53703979e+02, 1.48243618e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.04846273e+05, 3.11216187e+02, 2.90299606e+00, 3.73449188e+05, 4.48072327e+02, 5.23170898e+02, 5.11863281e+02, -8.92273560e+01, 6.11740417e+01
5.35288620e+00, 3.17499950e-03, 1.63706496e-01, 6.94861328e+04, 8.31938684e-01, 3.41984741e+02, 1.64285314e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.94861328e+04, 2.90917816e+02, 2.44732022e+00, 3.14815844e+05, 4.48053253e+02, 5.61827332e+02, 5.60677307e+02, -2.41778164e+01, -2.65772152e+01
5.35288620e+00, -3.17499624e-03, 1.63706496e-01, 7.00216250e+04, 8.32508087e-01, 3.43175720e+02, 1.62654161e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.00216250e+04, 2.92948608e+02, 2.40671277e+00, 3.09591844e+05, 4.48052734e+02, 5.58174011e+02, 5.57365845e+02, 2.17160034e+01, -2.07356033e+01
5.35042715e+00, 2.73687206e-03, 1.67763203e-01, 1.07809180e+05, 1.20190740e+00, 3.54006500e+02, 1.47827613e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.07809180e+05, 3.11757019e+02, 2.96366358e+00, 3.81255813e+05, 4.48074829e+02, 5.21978821e+02, 5.08934906e+02, 9.62004089e+01, 6.47506943e+01
5.35042715e+00, -2.73689046e-03, 1.67763203e-01, 1.07492047e+05, 1.19714379e+00, 3.54217468e+02, 1.47538614e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.07492047e+05, 3.12125824e+02, 2.94384003e+00, 3.78705469e+05, 4.48074646e+02, 5.21207642e+02, 5.08724426e+02, -9.34488449e+01, 6.42196045e+01
5.35899210e+00, 3.17499950e-03, 1.61152706e-01, 6.95555469e+04, 8.31310809e-01, 3.42280304e+02, 1.63877738e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.95555469e+04, 2.91421417e+02, 2.43479085e+00, 3.13200313e+05, 4.48047852e+02, 5.60901672e+02, 5.60583252e+02, -1.23715172e+01, -1.42825069e+01
5.35899210e+00, -3.17499624e-03, 1.61152706e-01, 7.00885391e+04, 8.35102379e-01, 3.42799225e+02, 1.63167620e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.00885391e+04, 2.92306335e+02, 2.42722082e+00, 3.12227250e+05, 4.48048828e+02, 5.59206604e+02, 5.58772095e+02, 1.53559837e+01, -1.58108625e+01
5.35651922e+00, 3.17499950e-03, 1.55010298e-01, 7.43034453e+04, 8.79600644e-01, 3.43898773e+02, 1.61662066e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.43034453e+04, 2.94187683e+02, 2.51595259e+00, 3.23640750e+05, 4.48048096e+02, 5.55913513e+02, 5.55868591e+02, -2.36136317e+00, -6.65877342e+00
5.35651922e+00, -3.17499624e-03, 1.55010298e-01, 7.39265547e+04, 8.71938586e-01, 3.44540283e+02, 1.60783100e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.39265547e+04, 2.95284424e+02, 2.47100687e+00, 3.17858219e+05, 4.48046783e+02, 5.53924988e+02, 5.53876648e+02, 2.97613502e+00, -6.68535471e+00
5.35470200e+00, 3.17499950e-03, 1.59358397e-01, 6.94672031e+04, 8.32382917e-01, 3.41833862e+02, 1.64489627e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.94672031e+04, 2.90662079e+02, 2.45363283e+00, 3.15624563e+05, 4.48048553e+02, 5.62232361e+02, 5.61836182e+02, -1.62317352e+01, -1.34861908e+01
5.35470200e+00, -3.17499624e-03, 1.59358397e-01, 7.03152188e+04, 8.38937044e-01, 3.42575195e+02, 1.63474345e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.03152188e+04, 2.91923889e+02, 2.44655371e+00, 3.14714063e+05, 4.48048767e+02, 5.59969482e+02, 5.59505127e+02, 1.89531403e+01, -1.26720867e+01
5.36234903e+00, 3.17499950e-03, 1.51967302e-01, 7.97991641e+04, 9.26273346e-01, 3.47305328e+02, 1.56997395e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.97991641e+04, 3.00044037e+02, 2.52231026e+00, 3.24455375e+05, 4.48043701e+02, 5.45226868e+02, 5.45211853e+02, 2.10972095e+00, 3.45204878e+00
5.36234903e+00, -3.17499624e-03, 1.51967302e-01, 7.86449453e+04, 9.11244631e-01, 3.47603210e+02, 1.56589127e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.86449453e+04, 3.00560516e+02, 2.47051811e+00, 3.17792438e+05, 4.48042664e+02, 5.44260315e+02, 5.44241699e+02, -1.70780110e+00, 4.16418076e+00
5.35977602e+00, 3.17499950e-03, 1.46042705e-01, 8.28053594e+04, 9.45620060e-01, 3.50140930e+02, 1.53112876e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.28053594e+04, 3.04963654e+02, 2.47212505e+00, 3.17996156e+05, 4.48038452e+02, 5.36041382e+02, 5.35941162e+02, 1.25104475e+00, 1.02901525e+01
5.35977602e+00, -3.17499624e-03, 1.46042705e-01, 8.21190469e+04, 9.38411713e-01, 3.50016998e+02, 1.53283024e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.21190469e+04, 3.04747620e+02, 2.45738029e+00, 3.16100031e+05, 4.48039246e+02, 5.36432678e+02, 5.36274170e+02, -1.56461072e+00, 1.29461136e+01
5.35814714e+00, 3.17499950e-03, 1.50526494e-01, 7.86242969e+04, 9.13446784e-01, 3.47145844e+02, 1.57215548e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.86242969e+04, 2.99770386e+02, 2.49317312e+00, 3.20707313e+05, 4.48043610e+02, 5.45725403e+02, 5.45720947e+02, 2.09556818e+00, -6.81813121e-01
5.35814714e+00, -3.17499624e-03, 1.50526494e-01, 7.75708750e+04, 9.00340199e-01, 3.47304810e+02, 1.56997681e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.75708750e+04, 3.00045532e+02, 2.45155120e+00, 3.15352875e+05, 4.48043091e+02, 5.45205444e+02, 5.45201782e+02, -1.92012334e+00, 5.61523318e-01
5.36549520e+00, 3.17499950e-03, 1.42975003e-01, 8.77081406e+04, 9.88210738e-01, 3.52531128e+02, 1.49835873e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.77081406e+04, 3.09137665e+02, 2.49738598e+00, 3.21242125e+05, 4.48033691e+02, 5.28215881e+02, 5.27632874e+02, 1.51901320e-03, 2.48106766e+01
5.36549520e+00, -3.17499693e-03, 1.42975003e-01, 8.74882422e+04, 9.86791015e-01, 3.52341156e+02, 1.50096953e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.74882422e+04, 3.08804688e+02, 2.50052404e+00, 3.21646594e+05, 4.48034882e+02, 5.28847717e+02, 5.28062012e+02, 1.84414372e-01, 2.88164787e+01
5.36284685e+00, 3.17499950e-03, 1.37254193e-01, 9.00675156e+04, 1.01342225e+00, 3.52766724e+02, 1.49511921e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.00675156e+04, 3.09551178e+02, 2.55246711e+00, 3.28325969e+05, 4.48031982e+02, 5.27418884e+02, 5.26496399e+02, -5.11211336e-01, 3.11759377e+01
5.36284685e+00, -3.17499740e-03, 1.37254193e-01, 8.99752891e+04, 1.01400375e+00, 3.52482422e+02, 1.49902391e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.99752891e+04, 3.09052521e+02, 2.56418347e+00, 3.29833969e+05, 4.48033142e+02, 5.28365967e+02, 5.27341797e+02, 8.18577051e-01, 3.28722534e+01
5.36131096e+00, 3.17499950e-03, 1.41648501e-01, 8.66895469e+04, 9.79728103e-01, 3.51983124e+02, 1.50587380e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.66895469e+04, 3.08178040e+02, 2.49507141e+00, 3.20944906e+05, 4.48034485e+02, 5.30019226e+02, 5.29532227e+02, 3.07938516e-01, 2.27137337e+01
5.36131096e+00, -3.17499670e-03, 1.41648501e-01, 8.66472656e+04, 9.79925036e-01, 3.51866577e+02, 1.50747859e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.66472656e+04, 3.07973724e+02, 2.49985456e+00, 3.21561125e+05, 4.48035767e+02, 5.30419922e+02, 5.29752869e+02, -2.36214817e-01, 2.65915623e+01
5.36000586e+00, 3.17499950e-03, 1.31922007e-01, 9.11147500e+04, 1.02595854e+00, 3.52638458e+02, 1.49686944e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.11147500e+04, 3.09325989e+02, 2.58874321e+00, 3.32991063e+05, 4.48030396e+02, 5.27851929e+02, 5.26838623e+02, -6.32035494e-01, 3.26849480e+01
5.36000586e+00, -3.17499787e-03, 1.31922007e-01, 9.11911563e+04, 1.02773654e+00, 3.52482727e+02, 1.49900794e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.11911563e+04, 3.09052734e+02, 2.59901905e+00, 3.34313188e+05, 4.48030884e+02, 5.28373718e+02, 5.27295410e+02, 6.66356325e-01, 3.37333565e+01
5.36853313e+00, 3.17499950e-03, 1.34159803e-01, 9.23752578e+04, 1.03696907e+00, 3.53181854e+02, 1.48940742e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.23752578e+04, 3.10279968e+02, 2.59652686e+00, 3.33990875e+05, 4.48028534e+02, 5.26031494e+02, 5.24916443e+02, -5.45461953e-01, 3.42274208e+01
5.36853313e+00, -3.17499787e-03, 1.34159803e-01, 9.19132344e+04, 1.03334033e+00, 3.52915710e+02, 1.49305868e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.19132344e+04, 3.09812408e+02, 2.59720826e+00, 3.34078594e+05, 4.48028625e+02, 5.26923767e+02, 5.25731445e+02, 4.56744850e-01, 3.54239464e+01
5.36569214e+00, 3.17499950e-03, 1.28827602e-01, 9.25436953e+04, 1.04060602e+00, 3.52885498e+02, 1.49346399e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.25436953e+04, 3.09759399e+02, 2.61656237e+00, 3.36566875e+05, 4.48027039e+02, 5.27021301e+02, 5.25988464e+02, -2.52346337e-01, 3.29772606e+01
5.36569214e+00, -3.17499833e-03, 1.28827602e-01, 9.22002813e+04, 1.03764510e+00, 3.52732178e+02, 1.49556398e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.22002813e+04, 3.09490265e+02, 2.61477613e+00, 3.36336750e+05, 4.48026489e+02, 5.27533081e+02, 5.26447510e+02, 2.26615757e-01, 3.38244667e+01
5.36427021e+00, 3.17499950e-03, 1.33040905e-01, 9.18131484e+04, 1.03205669e+00, 3.52942444e+02, 1.49269724e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.18131484e+04, 3.09859375e+02, 2.59300280e+00, 3.33538375e+05, 4.48029602e+02, 5.26835388e+02, 5.25781616e+02, -6.36131346e-01, 3.32989388e+01
5.36427021e+00, -3.17499787e-03, 1.33040905e-01, 9.15355469e+04, 1.03031397e+00, 3.52706360e+02, 1.49593544e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.15355469e+04, 3.09445007e+02, 2.59729600e+00, 3.34090750e+05, 4.48029785e+02, 5.27625488e+02, 5.26499756e+02, 5.76338649e-01, 3.44428101e+01
5.35631895e+00, 3.17499950e-03, 1.31057501e-01, 9.04901406e+04, 1.02051568e+00, 3.52363129e+02, 1.50064898e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.04901406e+04, 3.08843140e+02, 2.58508110e+00, 3.32520625e+05, 4.48031250e+02, 5.28771484e+02, 5.27793762e+02, -6.90779984e-01, 3.21333847e+01
5.35631895e+00, -3.17499763e-03, 1.31057501e-01, 9.09026875e+04, 1.02543008e+00, 3.52320923e+02, 1.50123262e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.09026875e+04, 3.08769012e+02, 2.59917712e+00, 3.34334469e+05, 4.48032135e+02, 5.28915222e+02, 5.27883850e+02, 7.36542821e-01, 3.30064049e+01
5.37225580e+00, 3.17499950e-03, 1.25196397e-01, 9.30297500e+04, 1.04557335e+00, 3.52969421e+02, 1.49228752e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.30297500e+04, 3.09906799e+02, 2.62585807e+00, 3.37759094e+05, 4.48022278e+02, 5.26731445e+02, 5.25752075e+02, 4.10800502e-02, 3.21057510e+01
5.37225580e+00, -3.17499903e-03, 1.25196397e-01, 9.28718750e+04, 1.04412198e+00, 3.52914825e+02, 1.49303162e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.28718750e+04, 3.09810913e+02, 2.62422657e+00, 3.37548531e+05, 4.48021423e+02, 5.26912842e+02, 5.25871887e+02, 9.02949572e-02, 3.31037941e+01
5.36840820e+00, 3.17499950e-03, 1.19784802e-01, 9.30874063e+04, 1.04723775e+00, 3.52798096e+02, 1.49463570e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.30874063e+04, 3.09605957e+02, 2.63642097e+00, 3.39117469e+05, 4.48021973e+02, 5.27303955e+02, 5.26450928e+02, -7.32311234e-02, 2.99812927e+01
5.36840820e+00, -3.17499950e-03, 1.19784802e-01, 9.30903125e+04, 1.04709983e+00, 3.52826691e+02, 1.49423194e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.30903125e+04, 3.09656189e+02, 2.63497162e+00, 3.38929500e+05, 4.48019897e+02, 5.27204285e+02, 5.26312988e+02, 1.48846656e-01, 3.06427822e+01
5.36705017e+00, 3.17499950e-03, 1.24306202e-01, 9.27588359e+04, 1.04367673e+00, 3.52775330e+02, 1.49496198e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.27588359e+04, 3.09565948e+02, 2.62834597e+00, 3.38080688e+05, 4.48024506e+02, 5.27384888e+02, 5.26447021e+02, 3.72882597e-02, 3.14381065e+01
5.36705017e+00, -3.17499903e-03, 1.24306202e-01, 9.26175859e+04, 1.04224229e+00, 3.52749146e+02, 1.49531364e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.26175859e+04, 3.09520020e+02, 2.62568712e+00, 3.37737750e+05, 4.48023224e+02, 5.27468994e+02, 5.26479736e+02, 1.00816414e-01, 3.22903366e+01
5.36874294e+00, 3.17499950e-03, 1.08632497e-01, 9.46527422e+04, 1.06436980e+00, 3.52877197e+02, 1.49353349e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.46527422e+04, 3.09744873e+02, 2.67649913e+00, 3.44270250e+05, 4.48018829e+02, 5.27033508e+02, 5.26399170e+02, -2.14673311e-01, 2.58496704e+01
5.36874294e+00, -3.17500089e-03, 1.08632497e-01, 9.44437813e+04, 1.06176960e+00, 3.52919067e+02, 1.49293280e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.44437813e+04, 3.09818359e+02, 2.66831636e+00, 3.43214000e+05, 4.48013916e+02, 5.26882996e+02, 5.26205078e+02, 2.25549266e-01, 2.67179451e+01
5.37442493e+00, 3.17499950e-03, 1.14806101e-01, 9.43243203e+04, 1.05942833e+00, 3.53085114e+02, 1.49067807e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.43243203e+04, 3.10109985e+02, 2.65623593e+00, 3.41663344e+05, 4.48018066e+02, 5.26335571e+02, 5.25514160e+02, -2.22734988e-01, 2.93926716e+01
5.37442493e+00, -3.17500043e-03, 1.14806101e-01, 9.42141563e+04, 1.05798364e+00, 3.53119812e+02, 1.49018312e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.42141563e+04, 3.10170929e+02, 2.65126109e+00, 3.41020656e+05, 4.48014557e+02, 5.26212769e+02, 5.25360107e+02, 1.88637257e-01, 2.99429665e+01
5.36857605e+00, 3.17499950e-03, 1.14208698e-01, 9.37969844e+04, 1.05480790e+00, 3.52867065e+02, 1.49368000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.37969844e+04, 3.09726990e+02, 2.65285587e+00, 3.41230063e+05, 4.48020111e+02, 5.27070007e+02, 5.26319641e+02, -1.94375321e-01, 2.81135769e+01
5.36857605e+00, -3.17500019e-03, 1.14208698e-01, 9.37294922e+04, 1.05382013e+00, 3.52905273e+02, 1.49313641e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.37294922e+04, 3.09794128e+02, 2.64888287e+00, 3.40716313e+05, 4.48016510e+02, 5.26934937e+02, 5.26152283e+02, 2.09871829e-01, 2.87085762e+01
5.37415409e+00, 3.17499950e-03, 1.03523999e-01, 9.55547500e+04, 1.07492828e+00, 3.52809326e+02, 1.49445045e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.55547500e+04, 3.09625641e+02, 2.70562315e+00, 3.48014313e+05, 4.48016174e+02, 5.27254883e+02, 5.26725952e+02, -1.23803958e-01, 2.36115417e+01
5.37415409e+00, -3.17500159e-03, 1.03523999e-01, 9.54256953e+04, 1.07278991e+00, 3.52922150e+02, 1.49287331e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.54256953e+04, 3.09823761e+02, 2.69584489e+00, 3.46752406e+05, 4.48010742e+02, 5.26867065e+02, 5.26270996e+02, 1.75361380e-01, 2.50544147e+01
5.36867905e+00, 3.17499950e-03, 9.82989967e-02, 9.55951797e+04, 1.07764256e+00, 3.52439331e+02, 1.49953222e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.55951797e+04, 3.08976624e+02, 2.72674704e+00, 3.50732688e+05, 4.48017822e+02, 5.28492249e+02, 5.28114014e+02, -1.34523600e-01, 1.99897766e+01
5.36867905e+00, -3.17500206e-03, 9.82989967e-02, 9.54052344e+04, 1.07502484e+00, 3.52517700e+02, 1.49842834e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.54052344e+04, 3.09114075e+02, 2.71703506e+00, 3.49479188e+05, 4.48012329e+02, 5.28218323e+02, 5.27788940e+02, 1.28114000e-01, 2.12939911e+01
5.36871099e+00, 3.17499950e-03, 1.03465803e-01, 9.52541797e+04, 1.07187724e+00, 3.52754791e+02, 1.49520755e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.52541797e+04, 3.09529999e+02, 2.70004606e+00, 3.47298406e+05, 4.48018005e+02, 5.27441406e+02, 5.26926331e+02, -1.85574234e-01, 2.33033733e+01
5.36871099e+00, -3.17500136e-03, 1.03465803e-01, 9.50274453e+04, 1.06907594e+00, 3.52796448e+02, 1.49460626e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.50274453e+04, 3.09603149e+02, 2.69134116e+00, 3.46174500e+05, 4.48012512e+02, 5.27289368e+02, 5.26724854e+02, 1.83950216e-01, 2.43927078e+01
5.37357807e+00, 3.17500019e-03, 9.28367972e-02, 9.56811406e+04, 1.08193445e+00, 3.51897614e+02, 1.50695026e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.56811406e+04, 3.08027588e+02, 2.75870395e+00, 3.54842188e+05, 4.48016541e+02, 5.30290405e+02, 5.30062805e+02, -4.60437201e-02, 1.55354500e+01
5.37357807e+00, -3.17500276e-03, 9.28367972e-02, 9.56516406e+04, 1.08037853e+00, 3.52096588e+02, 1.50419712e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.56516406e+04, 3.08376007e+02, 2.74689198e+00, 3.53319063e+05, 4.48011658e+02, 5.29620483e+02, 5.29349976e+02, 5.17676845e-02, 1.69242992e+01
5.36714506e+00, 3.17500019e-03, 8.79326984e-02, 9.56967734e+04, 1.08529031e+00, 3.51382019e+02, 1.51403129e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.56967734e+04, 3.07125671e+02, 2.78768063e+00, 3.58571688e+05, 4.48019409e+02, 5.31995300e+02, 5.31885498e+02, -2.81012221e-03, 1.08089628e+01
5.36714506e+00, -3.17500299e-03, 8.79326984e-02, 9.56387109e+04, 1.08320880e+00, 3.51612671e+02, 1.51085019e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.56387109e+04, 3.07528992e+02, 2.77315784e+00, 3.56700625e+05, 4.48015625e+02, 5.31228271e+02, 5.31089478e+02, 2.05161562e-03, 1.21424303e+01
5.36791182e+00, 3.17499950e-03, 9.31157991e-02, 9.56873203e+04, 1.08176363e+00, 3.51936951e+02, 1.50642157e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.56873203e+04, 3.08096405e+02, 2.75677204e+00, 3.54595125e+05, 4.48018311e+02, 5.30161926e+02, 5.29925842e+02, -6.57180026e-02, 1.58207645e+01
5.36791182e+00, -3.17500252e-03, 9.31157991e-02, 9.55880000e+04, 1.07948375e+00, 3.52125427e+02, 1.50381064e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.55880000e+04, 3.08426575e+02, 2.74353051e+00, 3.52888031e+05, 4.48013367e+02, 5.29526367e+02, 5.29241516e+02, 6.06086329e-02, 1.73664970e+01
5.37270308e+00, 3.17500136e-03, 8.18393975e-02, 9.56099063e+04, 1.08801973e+00, 3.50781555e+02, 1.52225780e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.56099063e+04, 3.06076782e+02, 2.81865692e+00, 3.62556063e+05, 4.48019501e+02, 5.33972900e+02, 5.33958862e+02, -4.81657647e-02, 3.87038994e+00
5.37270308e+00, -3.17500392e-03, 8.18393975e-02, 9.55783984e+04, 1.08630300e+00, 3.51000732e+02, 1.51924443e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.55783984e+04, 3.06459503e+02, 2.80540729e+00, 3.60850219e+05, 4.48017517e+02, 5.33251282e+02, 5.33227539e+02, -1.10474238e-02, 5.03377771e+00
5.36632109e+00, 3.17500136e-03, 7.64134005e-02, 9.57121250e+04, 1.09188390e+00, 3.50347504e+02, 1.52822840e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.57121250e+04, 3.05319763e+02, 2.84630513e+00, 3.66116344e+05, 4.48024323e+02, 5.35394470e+02, 5.35372498e+02, -1.28840700e-01, -4.84557438e+00
5.36632109e+00, -3.17500415e-03, 7.64134005e-02, 9.58105547e+04, 1.09147608e+00, 3.50593109e+02, 1.52485847e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.58105547e+04, 3.05747986e+02, 2.83527422e+00, 3.64696469e+05, 4.48023102e+02, 5.34594482e+02, 5.34586487e+02, 4.15481143e-02, -2.92843866e+00
5.36673307e+00, 3.17500066e-03, 8.21731016e-02, 9.56851563e+04, 1.08858418e+00, 3.50828613e+02, 1.52162206e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.56851563e+04, 3.06158997e+02, 2.81826067e+00, 3.62506594e+05, 4.48021179e+02, 5.33820496e+02, 5.33803528e+02, -6.36188546e-03, 4.25800228e+00
5.36673307e+00, -3.17500369e-03, 8.21731016e-02, 9.56825859e+04, 1.08713198e+00, 3.51058014e+02, 1.51846838e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.56825859e+04, 3.06559326e+02, 2.80527329e+00, 3.60834219e+05, 4.48018982e+02, 5.33069458e+02, 5.33042786e+02, -3.51503119e-02, 5.33295727e+00
5.37199211e+00, 3.17500252e-03, 7.04244971e-02, 9.58620156e+04, 1.09600770e+00, 3.49961334e+02, 1.53353548e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.58620156e+04, 3.04647034e+02, 2.87288380e+00, 3.69538063e+05, 4.48027863e+02, 5.36675903e+02, 5.36519287e+02, -4.53131169e-01, -1.29561882e+01
5.37199211e+00, -3.17500532e-03, 7.04244971e-02, 9.57993125e+04, 1.09509706e+00, 3.49992340e+02, 1.53311348e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.57993125e+04, 3.04701050e+02, 2.86924171e+00, 3.69069906e+05, 4.48028320e+02, 5.36573547e+02, 5.36445862e+02, 4.11585718e-01, -1.16974096e+01
5.36573601e+00, 3.17500252e-03, 6.47094995e-02, 9.72414609e+04, 1.11352587e+00, 3.49686737e+02, 1.53733230e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.72414609e+04, 3.04169067e+02, 2.93038249e+00, 3.76939875e+05, 4.48034668e+02, 5.37584290e+02, 5.37136353e+02, 4.47980785e+00, -2.14780407e+01
5.36573601e+00, -3.17499926e-03, 6.47094995e-02, 9.72224063e+04, 1.11295581e+00, 3.49741974e+02, 1.53657627e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.72224063e+04, 3.04265259e+02, 2.92657208e+00, 3.76449844e+05, 4.48034882e+02, 5.37404907e+02, 5.36983704e+02, -4.09240961e+00, -2.08757458e+01
