##
## CFD-Post Generic Export
##
## CFX-25.1
##
## Generated on:  2025/08/15 15:54:24
##
## Generated from case(s): Case CFX
##

[Name]
Point Cloud 1

[Data]
X [ m ], Y [ m ], Z [ m ], Absolute Pressure [ Pa ], Density [ kg m^-3 ], Local Speed of Sound [ m s^-1 ], Mach Number, Pressure [ Pa ], Temperature [ K ], Velocity [ m s^-1 ]
5.33263493e+00, -3.17499647e-03, 1.30616099e-01, 1.14377086e+05, 1.24538016e+00, 3.58609497e+02, 1.41479349e+00, 1.14377086e+05, 3.19889862e+02, 5.07358246e+02
5.32985306e+00, 3.17499950e-03, 1.24352902e-01, 5.23668438e+04, 6.51012659e-01, 3.35413391e+02, 1.73259449e+00, 5.23668438e+04, 2.79874237e+02, 5.80611023e+02
5.32985306e+00, -3.17499717e-03, 1.24352902e-01, 1.14068328e+05, 1.24430144e+00, 3.58280457e+02, 1.41927910e+00, 1.14068328e+05, 3.19303162e+02, 5.08493744e+02
5.32813787e+00, 3.17499950e-03, 1.28691599e-01, 4.65811719e+04, 5.99094272e-01, 3.29781769e+02, 1.81049311e+00, 4.65811719e+04, 2.70555603e+02, 5.96680725e+02
5.32813787e+00, -3.17499647e-03, 1.28691599e-01, 1.13755523e+05, 1.24001086e+00, 3.58407471e+02, 1.41757107e+00, 1.13755523e+05, 3.19529449e+02, 5.08066528e+02
5.33679485e+00, 3.17499950e-03, 1.20545201e-01, 6.12646328e+04, 7.29282618e-01, 3.42921021e+02, 1.62936664e+00, 6.12646328e+04, 2.92521027e+02, 5.58562866e+02
5.33679485e+00, -3.17499787e-03, 1.20545201e-01, 1.14212117e+05, 1.24691677e+00, 3.58129944e+02, 1.42129838e+00, 1.14212117e+05, 3.19034943e+02, 5.09006073e+02
5.33370495e+00, 3.17499950e-03, 1.13766298e-01, 6.69528359e+04, 7.81184912e-01, 3.46409790e+02, 1.58140993e+00, 6.69528359e+04, 2.98496643e+02, 5.47776978e+02
5.33370495e+00, -3.17499856e-03, 1.13766298e-01, 1.13643547e+05, 1.24385810e+00, 3.57676514e+02, 1.42749786e+00, 1.13643547e+05, 3.18227509e+02, 5.10578552e+02
5.33177900e+00, 3.17499950e-03, 1.19059600e-01, 6.02718438e+04, 7.20797002e-01, 3.42100739e+02, 1.64058924e+00, 6.02718438e+04, 2.91126526e+02, 5.60984985e+02
5.33177900e+00, -3.17499787e-03, 1.19059600e-01, 1.13860898e+05, 1.24419975e+00, 3.57969238e+02, 1.42351151e+00, 1.13860898e+05, 3.18748627e+02, 5.09569214e+02
5.34087896e+00, 3.17499950e-03, 1.09550603e-01, 7.09920000e+04, 8.20741057e-01, 3.48020325e+02, 1.55919647e+00, 7.09920000e+04, 3.01277130e+02, 5.42631287e+02
5.34087896e+00, -3.17499926e-03, 1.09550603e-01, 1.13792313e+05, 1.24656415e+00, 3.57521881e+02, 1.42957664e+00, 1.13792313e+05, 3.17952454e+02, 5.11102539e+02
5.33714199e+00, 3.17499950e-03, 1.02640197e-01, 7.16300234e+04, 8.28977883e-01, 3.47840057e+02, 1.56154609e+00, 7.16300234e+04, 3.00965088e+02, 5.43168152e+02
5.33714199e+00, -3.17499996e-03, 1.02640197e-01, 1.13617734e+05, 1.24701607e+00, 3.57182831e+02, 1.43421173e+00, 1.13617734e+05, 3.17349609e+02, 5.12271790e+02
5.33542299e+00, 3.17499950e-03, 1.08203299e-01, 7.04186328e+04, 8.15170050e-01, 3.47793457e+02, 1.56229436e+00, 7.04186328e+04, 3.00884430e+02, 5.43353882e+02
5.33542299e+00, -3.17499926e-03, 1.08203299e-01, 1.13555734e+05, 1.24481559e+00, 3.57400848e+02, 1.43124795e+00, 1.13555734e+05, 3.17737152e+02, 5.11524811e+02
5.34127378e+00, 3.17499950e-03, 9.04949978e-02, 7.37649453e+04, 8.58676314e-01, 3.46830994e+02, 1.57536650e+00, 7.37649453e+04, 2.99221802e+02, 5.46381042e+02
5.34127378e+00, -3.17500136e-03, 9.04949978e-02, 1.13380070e+05, 1.24756563e+00, 3.56730377e+02, 1.44039071e+00, 1.13380070e+05, 3.16546143e+02, 5.13811829e+02
5.34551716e+00, 3.17499950e-03, 9.77201983e-02, 7.30307109e+04, 8.44588399e-01, 3.47963654e+02, 1.55982637e+00, 7.30307109e+04, 3.01179047e+02, 5.42761841e+02
5.34551716e+00, -3.17500089e-03, 9.77201983e-02, 1.13560313e+05, 1.24836326e+00, 3.56899780e+02, 1.43806267e+00, 1.13560313e+05, 3.16846893e+02, 5.13241394e+02
5.33920813e+00, 3.17499950e-03, 9.65676010e-02, 7.24605469e+04, 8.40249658e-01, 3.47497192e+02, 1.56621182e+00, 7.24605469e+04, 3.00372131e+02, 5.44253418e+02
5.33920813e+00, -3.17500066e-03, 9.65676010e-02, 1.13605813e+05, 1.24846673e+00, 3.56956512e+02, 1.43729579e+00, 1.13605813e+05, 3.16947632e+02, 5.13043274e+02
5.34808493e+00, 3.17499950e-03, 8.44696984e-02, 7.66017891e+04, 8.93288791e-01, 3.46522278e+02, 1.57968307e+00, 7.66017891e+04, 2.98689331e+02, 5.47386719e+02
5.34808493e+00, -3.17500252e-03, 8.44696984e-02, 1.12652180e+05, 1.24233758e+00, 3.56330658e+02, 1.44587278e+00, 1.12652180e+05, 3.15837219e+02, 5.15183655e+02
5.34173203e+00, 3.17499950e-03, 7.71249980e-02, 7.67837188e+04, 9.05636251e-01, 3.44556000e+02, 1.60671592e+00, 7.67837188e+04, 2.95308960e+02, 5.53599609e+02
5.34173203e+00, -3.17500299e-03, 7.71249980e-02, 1.12681156e+05, 1.24273837e+00, 3.56319122e+02, 1.44605565e+00, 1.12681156e+05, 3.15816742e+02, 5.15246277e+02
5.34150314e+00, 3.17499950e-03, 8.38100016e-02, 7.53885625e+04, 8.83273721e-01, 3.45708984e+02, 1.59081507e+00, 7.53885625e+04, 2.97288940e+02, 5.49952209e+02
5.34150314e+00, -3.17500229e-03, 8.38100016e-02, 1.13014023e+05, 1.24499965e+00, 3.56520844e+02, 1.44327223e+00, 1.13014023e+05, 3.16174438e+02, 5.14542236e+02
5.34790516e+00, 3.17499996e-03, 7.10131004e-02, 7.91140703e+04, 9.33942437e-01, 3.44406342e+02, 1.60886931e+00, 7.91140703e+04, 2.95052429e+02, 5.54075439e+02
5.34790516e+00, -3.17500392e-03, 7.10131004e-02, 1.11996648e+05, 1.23786211e+00, 3.55934326e+02, 1.45135546e+00, 1.11996648e+05, 3.15134949e+02, 5.16579590e+02
5.34192419e+00, 3.17500019e-03, 6.47094995e-02, 1.12048289e+05, 1.23900104e+00, 3.55852783e+02, 1.45249987e+00, 1.12048289e+05, 3.14990631e+02, 5.16862732e+02
5.34192419e+00, -3.17499693e-03, 6.47094995e-02, 1.12593055e+05, 1.24526000e+00, 3.55819153e+02, 1.45297444e+00, 1.12593055e+05, 3.14931061e+02, 5.16992859e+02
5.34182787e+00, 3.17499950e-03, 7.09171966e-02, 7.78533672e+04, 9.23605442e-01, 3.43556976e+02, 1.62050259e+00, 7.78533672e+04, 2.93598877e+02, 5.56724182e+02
5.34182787e+00, -3.17500369e-03, 7.09171966e-02, 1.12096578e+05, 1.23810720e+00, 3.56057190e+02, 1.44967437e+00, 1.12096578e+05, 3.15352661e+02, 5.16155029e+02
5.36006403e+00, 3.17500136e-03, 7.06984028e-02, 8.13788281e+04, 9.53808606e-01, 3.45644104e+02, 1.59193182e+00, 8.13788281e+04, 2.97177063e+02, 5.50211365e+02
5.36006403e+00, -3.17500462e-03, 7.06984028e-02, 1.11452969e+05, 1.23377717e+00, 3.55656708e+02, 1.45517516e+00, 1.11452969e+05, 3.14643494e+02, 5.17542419e+02
5.35382986e+00, 3.17500136e-03, 6.47094995e-02, 8.19644531e+04, 9.65081513e-01, 3.44851563e+02, 1.60284114e+00, 8.19644531e+04, 2.95815826e+02, 5.52737671e+02
5.35382986e+00, -3.17499810e-03, 6.47094995e-02, 1.12847180e+05, 1.24772930e+00, 3.55867859e+02, 1.45230472e+00, 1.12847180e+05, 3.15017303e+02, 5.16826111e+02
5.35413885e+00, 3.17499996e-03, 7.70021006e-02, 7.93337656e+04, 9.29172873e-01, 3.45767365e+02, 1.59015596e+00, 7.93337656e+04, 2.97389099e+02, 5.49804443e+02
5.35413885e+00, -3.17500369e-03, 7.70021006e-02, 1.11843297e+05, 1.23643172e+00, 3.55896118e+02, 1.45184982e+00, 1.11843297e+05, 3.15067322e+02, 5.16694702e+02
5.35398483e+00, 3.17500066e-03, 7.08557963e-02, 8.03403750e+04, 9.44614708e-01, 3.45098328e+02, 1.59940207e+00, 8.03403750e+04, 2.96239319e+02, 5.51933289e+02
5.35398483e+00, -3.17500415e-03, 7.08557963e-02, 1.11772273e+05, 1.23616278e+00, 3.55821930e+02, 1.45290017e+00, 1.11772273e+05, 3.14936005e+02, 5.16970581e+02
5.35470915e+00, 3.17499950e-03, 8.99742991e-02, 7.65928594e+04, 8.85539293e-01, 3.48014099e+02, 1.55919766e+00, 7.65928594e+04, 3.01266693e+02, 5.42616150e+02
5.35470915e+00, -3.17500229e-03, 8.99742991e-02, 1.12559570e+05, 1.24150741e+00, 3.56303284e+02, 1.44623137e+00, 1.12559570e+05, 3.15788666e+02, 5.15280823e+02
5.36076307e+00, 3.17499996e-03, 8.25067014e-02, 7.96179688e+04, 9.23893452e-01, 3.47377075e+02, 1.56802225e+00, 7.96179688e+04, 3.00165100e+02, 5.44676086e+02
5.36076307e+00, -3.17500322e-03, 8.25067014e-02, 1.11596805e+05, 1.23447692e+00, 3.55785156e+02, 1.45334756e+00, 1.11596805e+05, 3.14870911e+02, 5.17076660e+02
5.35442400e+00, 3.17499950e-03, 8.34882036e-02, 7.81757188e+04, 9.09320354e-01, 3.46963318e+02, 1.57366729e+00, 7.81757188e+04, 2.99450287e+02, 5.45994507e+02
5.35442400e+00, -3.17500299e-03, 8.34882036e-02, 1.12113180e+05, 1.23818243e+00, 3.56073303e+02, 1.44939876e+00, 1.12113180e+05, 3.15381104e+02, 5.16075317e+02
5.36224508e+00, 3.17499950e-03, 9.33948979e-02, 7.72678203e+04, 8.87500286e-01, 3.49156342e+02, 1.54352915e+00, 7.72678203e+04, 3.03247467e+02, 5.38928650e+02
5.36224508e+00, -3.17500206e-03, 9.33948979e-02, 1.12310797e+05, 1.23942876e+00, 3.56207733e+02, 1.44752681e+00, 1.12310797e+05, 3.15619293e+02, 5.15606323e+02
5.35147476e+00, 3.17499950e-03, 9.52968001e-02, 7.45210156e+04, 8.59659255e-01, 3.48401581e+02, 1.55383980e+00, 7.45210156e+04, 3.01937561e+02, 5.41359924e+02
5.35147476e+00, -3.17500136e-03, 9.52968001e-02, 1.13166883e+05, 1.24596739e+00, 3.56623383e+02, 1.44184327e+00, 1.13166883e+05, 3.16356293e+02, 5.14193604e+02
5.35901213e+00, 3.17499950e-03, 9.87173989e-02, 7.51444297e+04, 8.62643838e-01, 3.49248688e+02, 1.54223669e+00, 7.51444297e+04, 3.03407745e+02, 5.38621399e+02
5.35901213e+00, -3.17500136e-03, 9.87173989e-02, 1.12969430e+05, 1.24398112e+00, 3.56596283e+02, 1.44220626e+00, 1.12969430e+05, 3.16308289e+02, 5.14278564e+02
5.35686016e+00, 3.17499950e-03, 9.43458974e-02, 7.58720234e+04, 8.73573482e-01, 3.48735229e+02, 1.54928708e+00, 7.58720234e+04, 3.02516296e+02, 5.40288696e+02
5.35686016e+00, -3.17500182e-03, 9.43458974e-02, 1.12767297e+05, 1.24277663e+00, 3.56449951e+02, 1.44421315e+00, 1.12767297e+05, 3.16048645e+02, 5.14783630e+02
5.35798979e+00, 3.17499950e-03, 1.07980996e-01, 7.30514609e+04, 8.39791656e-01, 3.49005432e+02, 1.54563046e+00, 7.30514609e+04, 3.02985046e+02, 5.39433350e+02
5.35798979e+00, -3.17500043e-03, 1.07980996e-01, 1.13733961e+05, 1.24787462e+00, 3.57242401e+02, 1.43336749e+00, 1.13733961e+05, 3.17455536e+02, 5.12056396e+02
5.36326790e+00, 3.17499950e-03, 1.03407502e-01, 7.48006563e+04, 8.56553078e-01, 3.49685486e+02, 1.53625655e+00, 7.48006563e+04, 3.04167084e+02, 5.37204224e+02
5.36326790e+00, -3.17500113e-03, 1.03407502e-01, 1.13131477e+05, 1.24460673e+00, 3.56762390e+02, 1.43992543e+00, 1.13131477e+05, 3.16603058e+02, 5.13707520e+02
5.35373306e+00, 3.17499950e-03, 1.03290901e-01, 7.32143203e+04, 8.42774510e-01, 3.48775543e+02, 1.54873371e+00, 7.32143203e+04, 3.02586060e+02, 5.40159851e+02
5.35373306e+00, -3.17500066e-03, 1.03290901e-01, 1.13569328e+05, 1.24750745e+00, 3.57036163e+02, 1.43618822e+00, 1.13569328e+05, 3.17089203e+02, 5.12762024e+02
5.35850096e+00, 3.17499950e-03, 1.03349201e-01, 7.39757734e+04, 8.49296033e-01, 3.49235382e+02, 1.54243195e+00, 7.39757734e+04, 3.03384552e+02, 5.38670654e+02
5.35850096e+00, -3.17500089e-03, 1.03349201e-01, 1.13377484e+05, 1.24643874e+00, 3.56887512e+02, 1.43822026e+00, 1.13377484e+05, 3.16825043e+02, 5.13279846e+02
5.35634708e+00, 3.17499950e-03, 1.19240701e-01, 7.00592266e+04, 8.10517311e-01, 3.47893311e+02, 1.56113040e+00, 7.00592266e+04, 3.01057892e+02, 5.43089722e+02
5.35634708e+00, -3.17499903e-03, 1.19240701e-01, 1.14392930e+05, 1.24986506e+00, 3.57990448e+02, 1.42316079e+00, 1.14392930e+05, 3.18786407e+02, 5.09473175e+02
5.36272717e+00, 3.17499950e-03, 1.13611199e-01, 7.28533047e+04, 8.36793542e-01, 3.49154663e+02, 1.54367328e+00, 7.28533047e+04, 3.03244293e+02, 5.38979553e+02
5.36272717e+00, -3.17499996e-03, 1.13611199e-01, 1.13944688e+05, 1.24813974e+00, 3.57535278e+02, 1.42936218e+00, 1.13944688e+05, 3.17976227e+02, 5.11046173e+02
5.35161018e+00, 3.17499950e-03, 1.13610499e-01, 7.12528672e+04, 8.22608352e-01, 3.48263306e+02, 1.55593228e+00, 7.12528672e+04, 3.01697906e+02, 5.41873840e+02
5.35161018e+00, -3.17499950e-03, 1.13610499e-01, 1.14113414e+05, 1.24890614e+00, 3.57690155e+02, 1.42726266e+00, 1.14113414e+05, 3.18251770e+02, 5.10514008e+02
5.35716915e+00, 3.17499950e-03, 1.13610901e-01, 7.20152969e+04, 8.29371870e-01, 3.48689911e+02, 1.55006707e+00, 7.20152969e+04, 3.02437622e+02, 5.40490662e+02
5.35716915e+00, -3.17499973e-03, 1.13610901e-01, 1.14068828e+05, 1.24882829e+00, 3.57631317e+02, 1.42805529e+00, 1.14068828e+05, 3.18147186e+02, 5.10713074e+02
5.36184406e+00, 3.17499950e-03, 1.23415902e-01, 6.92430234e+04, 8.02821934e-01, 3.47509033e+02, 1.56646848e+00, 6.92430234e+04, 3.00393677e+02, 5.44327454e+02
5.36184406e+00, -3.17499880e-03, 1.23415902e-01, 1.14541867e+05, 1.25034845e+00, 3.58154175e+02, 1.42092443e+00, 1.14541867e+05, 3.19078003e+02, 5.08907043e+02
5.35228491e+00, 3.17499950e-03, 1.23170301e-01, 6.57432109e+04, 7.70506799e-01, 3.45586609e+02, 1.59283066e+00, 6.57432109e+04, 2.97086212e+02, 5.50216064e+02
5.35228491e+00, -3.17499833e-03, 1.23170301e-01, 1.14691602e+05, 1.25120056e+00, 3.58266052e+02, 1.41941285e+00, 1.14691602e+05, 3.19277435e+02, 5.08522491e+02
5.35778189e+00, 3.17499950e-03, 1.27345502e-01, 6.39299219e+04, 7.54400015e-01, 3.44411102e+02, 1.60900116e+00, 6.39299219e+04, 2.95067993e+02, 5.53924438e+02
5.35778189e+00, -3.17499810e-03, 1.27345502e-01, 1.14951609e+05, 1.25257683e+00, 3.58474884e+02, 1.41655219e+00, 1.14951609e+05, 3.19649719e+02, 5.07795410e+02
5.35706520e+00, 3.17499950e-03, 1.23293102e-01, 6.79571563e+04, 7.90508032e-01, 3.46945496e+02, 1.57421291e+00, 6.79571563e+04, 2.99419678e+02, 5.46146484e+02
5.35706520e+00, -3.17499856e-03, 1.23293102e-01, 1.14642680e+05, 1.25093424e+00, 3.58227875e+02, 1.41992438e+00, 1.14642680e+05, 3.19209290e+02, 5.08653320e+02
5.35263205e+00, 3.17499950e-03, 1.30192906e-01, 5.73014844e+04, 6.95302248e-01, 3.39483948e+02, 1.67664647e+00, 5.73014844e+04, 2.86710632e+02, 5.68510742e+02
5.35263205e+00, -3.17499763e-03, 1.30192906e-01, 1.15409430e+05, 1.25573003e+00, 3.58736816e+02, 1.41298616e+00, 1.15409430e+05, 3.20117065e+02, 5.06889374e+02
5.34709692e+00, 3.17499950e-03, 1.24498501e-01, 6.17615547e+04, 7.34471500e-01, 3.43049713e+02, 1.62764490e+00, 6.17615547e+04, 2.92747009e+02, 5.58054871e+02
5.34709692e+00, -3.17499787e-03, 1.24498501e-01, 1.14811609e+05, 1.25173986e+00, 3.58376282e+02, 1.41792107e+00, 1.14811609e+05, 3.19473938e+02, 5.08147339e+02
5.34744310e+00, 3.17499950e-03, 1.31521106e-01, 5.23803242e+04, 6.52013242e-01, 3.35371613e+02, 1.73313761e+00, 5.23803242e+04, 2.79778961e+02, 5.81178894e+02
5.34744310e+00, -3.17499717e-03, 1.31521106e-01, 1.15533648e+05, 1.25627029e+00, 3.58852631e+02, 1.41141582e+00, 1.15533648e+05, 3.20323669e+02, 5.06488586e+02
5.34986401e+00, 3.17499950e-03, 1.27345696e-01, 5.96103555e+04, 7.15587854e-01, 3.41333191e+02, 1.65123630e+00, 5.96103555e+04, 2.89841003e+02, 5.63006714e+02
5.34986401e+00, -3.17499787e-03, 1.27345696e-01, 1.15101719e+05, 1.25382090e+00, 3.58530853e+02, 1.41580927e+00, 1.15101719e+05, 3.19749573e+02, 5.07608490e+02
5.34471321e+00, 3.17499950e-03, 1.17446899e-01, 6.77405781e+04, 7.89039612e-01, 3.46692566e+02, 1.57758701e+00, 6.77405781e+04, 2.98984985e+02, 5.46866821e+02
5.34471321e+00, -3.17499856e-03, 1.17446899e-01, 1.14213711e+05, 1.24805558e+00, 3.57969116e+02, 1.42347527e+00, 1.14213711e+05, 3.18748413e+02, 5.09557251e+02
5.33917809e+00, 3.17499950e-03, 1.27596796e-01, 5.30497813e+04, 6.58845067e-01, 3.35729248e+02, 1.72822988e+00, 5.30497813e+04, 2.80380737e+02, 5.80086731e+02
5.33917809e+00, -3.17499717e-03, 1.27596796e-01, 1.14925438e+05, 1.25148690e+00, 3.58590179e+02, 1.41501725e+00, 1.14925438e+05, 3.19855347e+02, 5.07409088e+02
5.34194613e+00, 3.17499950e-03, 1.22521900e-01, 6.13860664e+04, 7.31133342e-01, 3.42780731e+02, 1.63131070e+00, 6.13860664e+04, 2.92287476e+02, 5.58835083e+02
5.34194613e+00, -3.17499787e-03, 1.22521900e-01, 1.14555484e+05, 1.24959922e+00, 3.58282867e+02, 1.41920054e+00, 1.14555484e+05, 3.19307312e+02, 5.08473816e+02
5.34777594e+00, 3.17499950e-03, 1.05714299e-01, 7.21434766e+04, 8.32433283e-01, 3.48358887e+02, 1.55446911e+00, 7.21434766e+04, 3.01863586e+02, 5.41512573e+02
5.34777594e+00, -3.17500019e-03, 1.05714299e-01, 1.13812563e+05, 1.24854434e+00, 3.57270111e+02, 1.43300033e+00, 1.13812563e+05, 3.17504761e+02, 5.11964874e+02
5.34624481e+00, 3.17499950e-03, 1.11580603e-01, 7.10534375e+04, 8.21159482e-01, 3.48081177e+02, 1.55839682e+00, 7.10534375e+04, 3.01382507e+02, 5.42446289e+02
5.34624481e+00, -3.17499926e-03, 1.11580603e-01, 1.13973531e+05, 1.24799550e+00, 3.57601257e+02, 1.42848289e+00, 1.13973531e+05, 3.18093597e+02, 5.10824860e+02
5.34962511e+00, 3.17499950e-03, 1.00505501e-01, 7.31070625e+04, 8.43093038e-01, 3.48453400e+02, 1.55312657e+00, 7.31070625e+04, 3.02027405e+02, 5.41191284e+02
5.34962511e+00, -3.17500066e-03, 1.00505501e-01, 1.13584094e+05, 1.24810505e+00, 3.56974121e+02, 1.43704176e+00, 1.13584094e+05, 3.16978882e+02, 5.12984375e+02
5.33508587e+00, 3.17499950e-03, 1.37350902e-01, 4.07553359e+04, 5.44629335e-01, 3.23676636e+02, 1.89551401e+00, 4.07553359e+04, 2.60606293e+02, 6.13491028e+02
5.33508587e+00, -3.17499624e-03, 1.37350902e-01, 1.12631781e+05, 1.22592306e+00, 3.58675507e+02, 1.41391790e+00, 1.12631781e+05, 3.20007599e+02, 5.07137451e+02
5.34162998e+00, 3.17499950e-03, 1.34331599e-01, 4.55844023e+04, 5.92117488e-01, 3.28321625e+02, 1.83068287e+00, 4.55844023e+04, 2.68137299e+02, 6.01040649e+02
5.34162998e+00, -3.17499670e-03, 1.34331599e-01, 1.14989648e+05, 1.24993658e+00, 3.58912811e+02, 1.41061437e+00, 1.14989648e+05, 3.20431183e+02, 5.06286865e+02
5.33713198e+00, 3.17499950e-03, 1.32473901e-01, 4.58314531e+04, 5.94310999e-01, 3.28602722e+02, 1.82678485e+00, 4.58314531e+04, 2.68596527e+02, 6.00275818e+02
5.33713198e+00, -3.17499670e-03, 1.32473901e-01, 1.14667063e+05, 1.24754941e+00, 3.58751801e+02, 1.41283035e+00, 1.14667063e+05, 3.20143799e+02, 5.06852905e+02
5.33769083e+00, 3.17499950e-03, 1.44610196e-01, 3.80038789e+04, 5.17899394e-01, 3.20532623e+02, 1.93971038e+00, 3.80038789e+04, 2.55567459e+02, 6.21665405e+02
5.33769083e+00, -3.17499624e-03, 1.44610196e-01, 1.10310961e+05, 1.19879997e+00, 3.58956299e+02, 1.41007257e+00, 1.10310961e+05, 3.20508789e+02, 5.06142517e+02
5.33135319e+00, 3.17499950e-03, 1.48041904e-01, 3.67820000e+04, 5.08554459e-01, 3.18228271e+02, 1.97228909e+00, 3.67820000e+04, 2.51909454e+02, 6.27406616e+02
5.33135319e+00, -3.17499624e-03, 1.48041904e-01, 1.10293945e+05, 1.19374037e+00, 3.59685669e+02, 1.40002561e+00, 1.10293945e+05, 3.21813141e+02, 5.03490509e+02
5.33322001e+00, 3.17499950e-03, 1.42696396e-01, 3.80869648e+04, 5.16345084e-01, 3.21374237e+02, 1.92783940e+00, 3.80869648e+04, 2.56909546e+02, 6.19520447e+02
5.33322001e+00, -3.17499624e-03, 1.42696396e-01, 1.09951133e+05, 1.19567466e+00, 3.58837250e+02, 1.41171169e+00, 1.09951133e+05, 3.20296356e+02, 5.06570313e+02
5.32813120e+00, 1.20831103e-07, 1.60732299e-01, 1.36674359e+05, 1.46037209e+00, 3.62005463e+02, 1.36805403e+00, 1.36674359e+05, 3.25977051e+02, 4.95242126e+02
5.32813120e+00, -1.32297359e-07, 1.60732299e-01, 1.36679859e+05, 1.46042395e+00, 3.62006439e+02, 1.36804044e+00, 1.36679859e+05, 3.25978790e+02, 4.95236816e+02
5.33447123e+00, 3.17499950e-03, 1.56724095e-01, 5.63968594e+04, 6.94528520e-01, 3.35863953e+02, 1.72723854e+00, 5.63968594e+04, 2.80796204e+02, 5.75080505e+02
5.33447123e+00, -3.17499624e-03, 1.56724095e-01, 1.28872461e+05, 1.37189698e+00, 3.62599426e+02, 1.35973835e+00, 1.28872461e+05, 3.27051270e+02, 4.92003174e+02
5.32974195e+00, 3.17499950e-03, 1.54387102e-01, 5.94643320e+04, 7.23827600e-01, 3.38096191e+02, 1.69642830e+00, 5.94643320e+04, 2.84511078e+02, 5.69452332e+02
5.32974195e+00, -3.17499624e-03, 1.54387102e-01, 1.29811711e+05, 1.38240182e+00, 3.62552826e+02, 1.36039424e+00, 1.29811711e+05, 3.26966461e+02, 4.92315460e+02
5.34016705e+00, 3.17499950e-03, 1.50503203e-01, 3.69985703e+04, 5.10405064e-01, 3.18583160e+02, 1.96726775e+00, 3.69985703e+04, 2.52471344e+02, 6.26522827e+02
5.34016705e+00, -3.17499624e-03, 1.50503203e-01, 1.10237047e+05, 1.19360089e+00, 3.59614929e+02, 1.40099525e+00, 1.10237047e+05, 3.21686584e+02, 5.03702667e+02
5.33751678e+00, 2.45253928e-03, 1.61111906e-01, 7.69623594e+04, 8.86527121e-01, 3.47297241e+02, 1.56989408e+00, 7.69623594e+04, 3.00180328e+02, 5.41345703e+02
5.33751678e+00, -2.45256280e-03, 1.61111906e-01, 1.43824750e+05, 1.51244545e+00, 3.64771729e+02, 1.32954788e+00, 1.43824750e+05, 3.30987488e+02, 4.83220886e+02
5.34321404e+00, 3.17499950e-03, 1.54890999e-01, 3.74046719e+04, 5.16798973e-01, 3.18338867e+02, 1.97068393e+00, 3.74046719e+04, 2.52080505e+02, 6.27204041e+02
5.34321404e+00, -3.17499624e-03, 1.54890999e-01, 1.11026695e+05, 1.20196116e+00, 3.59641785e+02, 1.40063882e+00, 1.11026695e+05, 3.21734436e+02, 5.03632568e+02
5.33884192e+00, 3.17499950e-03, 1.55807599e-01, 4.41278359e+04, 5.79352736e-01, 3.24890930e+02, 1.87952113e+00, 4.41278359e+04, 2.62780334e+02, 6.06130493e+02
5.33884192e+00, -3.17499624e-03, 1.55807599e-01, 1.18278984e+05, 1.26913500e+00, 3.61125916e+02, 1.38012254e+00, 1.18278984e+05, 3.24399841e+02, 4.97002930e+02
5.34349298e+00, 3.17499950e-03, 1.40629202e-01, 4.08674688e+04, 5.45611501e-01, 3.23738403e+02, 1.89471221e+00, 4.08674688e+04, 2.60718628e+02, 6.13196777e+02
5.34349298e+00, -3.17499624e-03, 1.40629202e-01, 1.13347398e+05, 1.23143744e+00, 3.59005737e+02, 1.40936458e+00, 1.13347398e+05, 3.20597168e+02, 5.05969666e+02
5.34596920e+00, 3.17499950e-03, 1.46522194e-01, 3.87967891e+04, 5.25678039e-01, 3.21448853e+02, 1.92681694e+00, 3.87967891e+04, 2.57031128e+02, 6.19323975e+02
5.34596920e+00, -3.17499624e-03, 1.46522194e-01, 1.12003625e+05, 1.21516693e+00, 3.59253815e+02, 1.40595865e+00, 1.12003625e+05, 3.21040344e+02, 5.05089935e+02
5.34182978e+00, 3.17499950e-03, 1.45566195e-01, 3.81973750e+04, 5.19554913e-01, 3.20841370e+02, 1.93535268e+00, 3.81973750e+04, 2.56058990e+02, 6.20893738e+02
5.34182978e+00, -3.17499624e-03, 1.45566195e-01, 1.11122977e+05, 1.20672965e+00, 3.59088928e+02, 1.40823841e+00, 1.11122977e+05, 3.20745758e+02, 5.05673737e+02
5.34930706e+00, 3.17499950e-03, 1.37818694e-01, 4.56528594e+04, 5.90553582e-01, 3.28845215e+02, 1.82350063e+00, 4.56528594e+04, 2.69015991e+02, 5.99300476e+02
5.34930706e+00, -3.17499670e-03, 1.37818694e-01, 1.15530031e+05, 1.25373006e+00, 3.59210510e+02, 1.40651345e+00, 1.15530031e+05, 3.20962952e+02, 5.05233490e+02
5.34546804e+00, 3.17499950e-03, 1.36075199e-01, 4.56608125e+04, 5.91034293e-01, 3.28713928e+02, 1.82532430e+00, 4.56608125e+04, 2.68805176e+02, 5.99592773e+02
5.34546804e+00, -3.17499670e-03, 1.36075199e-01, 1.15374531e+05, 1.25295091e+00, 3.59080261e+02, 1.40830755e+00, 1.15374531e+05, 3.20730255e+02, 5.05694061e+02
5.35157824e+00, 3.17499950e-03, 1.43371299e-01, 4.21687305e+04, 5.58700740e-01, 3.24992859e+02, 1.87718248e+00, 4.21687305e+04, 2.62743195e+02, 6.09889282e+02
5.35157824e+00, -3.17499624e-03, 1.43371299e-01, 1.14642578e+05, 1.24242806e+00, 3.59451965e+02, 1.40320086e+00, 1.14642578e+05, 3.21394623e+02, 5.04382385e+02
