##
## CFD-Post Generic Export
##
## CFX-25.1
##
## Generated on:  2025/08/15 16:41:46
##
## Generated from case(s): Case CFX
##

[Name]
Point Cloud 1

[Data]
X [ m ], Y [ m ], Z [ m ], Absolute Pressure [ Pa ], Density [ kg m^-3 ], Local Speed of Sound [ m s^-1 ], Mach Number, Pressure [ Pa ], Temperature [ K ], Velocity [ m s^-1 ]
5.48313522e+00, -3.17499624e-03, 8.17504972e-02, 1.28466969e+05, 1.37776482e+00, 3.61336334e+02, 1.37698317e+00, 1.28466969e+05, 3.24773315e+02, 4.97552032e+02
5.50165319e+00, 3.56502539e-07, 8.12451988e-02, 3.61289023e+04, 3.21615130e-01, 3.96592834e+02, 8.32125187e-01, 3.61289023e+04, 3.91246765e+02, 3.29895782e+02
5.50165319e+00, -3.67971012e-07, 8.12451988e-02, 3.61216680e+04, 3.21518421e-01, 3.96615814e+02, 8.31768870e-01, 3.61216680e+04, 3.91289063e+02, 3.29852478e+02
5.49239397e+00, 3.17504583e-03, 8.14978033e-02, 6.72543828e+04, 8.21547806e-01, 3.37988708e+02, 1.69310451e+00, 6.72543828e+04, 2.84192902e+02, 5.71372803e+02
5.49239397e+00, -3.17499624e-03, 8.14978033e-02, 1.07174813e+05, 1.21211171e+00, 3.50912201e+02, 1.51849794e+00, 1.07174813e+05, 3.06382751e+02, 5.31688049e+02
5.47539616e+00, 3.17501277e-03, 7.61426017e-02, 8.00433672e+04, 9.36383426e-01, 3.45971893e+02, 1.58812439e+00, 8.00433672e+04, 2.97741364e+02, 5.49383545e+02
5.47539616e+00, -3.17500974e-03, 7.61426017e-02, 1.28874047e+05, 1.37655878e+00, 3.62066986e+02, 1.36677253e+00, 1.28874047e+05, 3.26088043e+02, 4.94861938e+02
5.46810722e+00, 3.17501137e-03, 8.20500031e-02, 7.90028984e+04, 9.19486523e-01, 3.46860413e+02, 1.57608616e+00, 7.90028984e+04, 2.99272308e+02, 5.46577454e+02
5.46810722e+00, -3.17500858e-03, 8.20500031e-02, 1.28018680e+05, 1.37338746e+00, 3.61279755e+02, 1.37773764e+00, 1.28018680e+05, 3.24671570e+02, 4.97745514e+02
5.47584581e+00, 3.17501137e-03, 8.76578018e-02, 7.84802734e+04, 9.10301268e-01, 3.47449371e+02, 1.56825781e+00, 7.84802734e+04, 3.00289398e+02, 5.44878662e+02
5.47584581e+00, -3.17500834e-03, 8.76578018e-02, 1.28431813e+05, 1.38101137e+00, 3.60862030e+02, 1.38357878e+00, 1.28431813e+05, 3.23921082e+02, 4.99279541e+02
5.47562122e+00, 3.17501207e-03, 8.19002017e-02, 7.95095391e+04, 9.25736308e-01, 3.46793274e+02, 1.57701302e+00, 7.95095391e+04, 2.99156433e+02, 5.46855347e+02
5.47562122e+00, -3.17500904e-03, 8.19002017e-02, 1.28675375e+05, 1.37904537e+00, 3.61461426e+02, 1.37522328e+00, 1.28675375e+05, 3.24998108e+02, 4.97089172e+02
5.46833897e+00, 3.17500997e-03, 9.35935974e-02, 7.61034297e+04, 8.79836321e-01, 3.48022614e+02, 1.56050801e+00, 7.61034297e+04, 3.01281250e+02, 5.43077393e+02
5.46833897e+00, -3.17500741e-03, 9.35935974e-02, 1.27754586e+05, 1.37890851e+00, 3.60183685e+02, 1.39300036e+00, 1.27754586e+05, 3.22704498e+02, 5.01734344e+02
5.47591591e+00, 3.17501021e-03, 9.91564021e-02, 7.53322656e+04, 8.64579022e-01, 3.49297974e+02, 1.54310262e+00, 7.53322656e+04, 3.03493652e+02, 5.38993896e+02
5.47591591e+00, -3.17500718e-03, 9.91564021e-02, 1.28015898e+05, 1.38376737e+00, 3.59918365e+02, 1.39669120e+00, 1.28015898e+05, 3.22229187e+02, 5.02692871e+02
5.47588110e+00, 3.17501090e-03, 9.34071019e-02, 7.70068281e+04, 8.90023172e-01, 3.48071564e+02, 1.55992973e+00, 7.70068281e+04, 3.01365967e+02, 5.42941223e+02
5.47588110e+00, -3.17500788e-03, 9.34071019e-02, 1.28147164e+05, 1.38208437e+00, 3.60321930e+02, 1.39108849e+00, 1.28147164e+05, 3.22952271e+02, 5.01237274e+02
5.46867323e+00, 3.17500881e-03, 1.05074398e-01, 7.29218750e+04, 8.24130595e-01, 3.52002228e+02, 1.50548899e+00, 7.29218750e+04, 3.08212524e+02, 5.29923035e+02
5.46867323e+00, -3.17500625e-03, 1.05074398e-01, 1.27778219e+05, 1.38369048e+00, 3.59594055e+02, 1.40117919e+00, 1.27778219e+05, 3.21648743e+02, 5.03852661e+02
5.47608185e+00, 3.17500881e-03, 1.10628203e-01, 7.28648438e+04, 8.13858390e-01, 3.54073120e+02, 1.47660613e+00, 7.28648438e+04, 3.11848907e+02, 5.22820435e+02
5.47608185e+00, -3.17500602e-03, 1.10628203e-01, 1.27928023e+05, 1.38655543e+00, 3.59432770e+02, 1.40340471e+00, 1.27928023e+05, 3.21360352e+02, 5.04427948e+02
5.47599888e+00, 3.17500951e-03, 1.04892299e-01, 7.38373047e+04, 8.36807966e-01, 3.51506348e+02, 1.51255751e+00, 7.38373047e+04, 3.07343628e+02, 5.31668274e+02
5.47599888e+00, -3.17500648e-03, 1.04892299e-01, 1.27950406e+05, 1.38546097e+00, 3.59606262e+02, 1.40101135e+00, 1.27950406e+05, 3.21670563e+02, 5.03811096e+02
5.46912003e+00, 3.17500741e-03, 1.16572201e-01, 7.14615469e+04, 7.88998127e-01, 3.56124908e+02, 1.44709766e+00, 7.14615469e+04, 3.15472778e+02, 5.15343079e+02
5.46912003e+00, -3.17500485e-03, 1.16572201e-01, 1.28094969e+05, 1.38818443e+00, 3.59456177e+02, 1.40307665e+00, 1.28094969e+05, 3.21402130e+02, 5.04342133e+02
5.47633600e+00, 3.17500765e-03, 1.22134402e-01, 7.20705547e+04, 7.91979730e-01, 3.56965973e+02, 1.43516505e+00, 7.20705547e+04, 3.16964508e+02, 5.12296936e+02
5.47633600e+00, -3.17500462e-03, 1.22134402e-01, 1.27905383e+05, 1.38677299e+00, 3.59372711e+02, 1.40420842e+00, 1.27905383e+05, 3.21252960e+02, 5.04629639e+02
5.47620916e+00, 3.17500834e-03, 1.16381302e-01, 7.24319766e+04, 7.99683988e-01, 3.56131683e+02, 1.44733703e+00, 7.24319766e+04, 3.15485260e+02, 5.15437500e+02
5.47620916e+00, -3.17500532e-03, 1.16381302e-01, 1.27875555e+05, 1.38678575e+00, 3.59329254e+02, 1.40482771e+00, 1.27875555e+05, 3.21175171e+02, 5.04792816e+02
5.46958685e+00, 3.17500625e-03, 1.28088102e-01, 7.00025391e+04, 7.70687819e-01, 3.56630737e+02, 1.43935847e+00, 7.00025391e+04, 3.16369507e+02, 5.13311523e+02
5.46958685e+00, -3.17500369e-03, 1.28088102e-01, 1.28529297e+05, 1.39041924e+00, 3.59775482e+02, 1.39863265e+00, 1.28529297e+05, 3.21973419e+02, 5.03191620e+02
5.47649384e+00, 3.17500625e-03, 1.33662596e-01, 7.03361875e+04, 7.74719715e-01, 3.56550232e+02, 1.44033825e+00, 7.03361875e+04, 3.16226624e+02, 5.13551453e+02
5.47649384e+00, -3.17500345e-03, 1.33662596e-01, 1.27727281e+05, 1.38415360e+00, 3.59461090e+02, 1.40293097e+00, 1.27727281e+05, 3.21411224e+02, 5.04296051e+02
5.47641516e+00, 3.17500695e-03, 1.27898499e-01, 7.14399844e+04, 7.84073174e-01, 3.57186554e+02, 1.43174922e+00, 7.14399844e+04, 3.17356323e+02, 5.11399353e+02
5.47641516e+00, -3.17500392e-03, 1.27898499e-01, 1.27861867e+05, 1.38589466e+00, 3.59425354e+02, 1.40346336e+00, 1.27861867e+05, 3.21347076e+02, 5.04439514e+02
5.46990919e+00, 3.17500485e-03, 1.39611006e-01, 6.77442422e+04, 7.54221201e-01, 3.54641174e+02, 1.46693909e+00, 6.77442422e+04, 3.12849548e+02, 5.20234680e+02
5.46990919e+00, -3.17500229e-03, 1.39611006e-01, 1.28688391e+05, 1.38874328e+00, 3.60215363e+02, 1.39252722e+00, 1.28688391e+05, 3.22761139e+02, 5.01607239e+02
5.47646379e+00, 3.17500508e-03, 1.45205900e-01, 6.96410859e+04, 7.71072984e-01, 3.55621643e+02, 1.45381057e+00, 6.96410859e+04, 3.14581573e+02, 5.17004028e+02
5.47646379e+00, -3.17500206e-03, 1.45205900e-01, 1.27198789e+05, 1.37591529e+00, 3.59789307e+02, 1.39839208e+00, 1.27198789e+05, 3.21998260e+02, 5.03119812e+02
5.47647905e+00, 3.17500555e-03, 1.39434204e-01, 6.94854219e+04, 7.69140959e-01, 3.55670349e+02, 1.45261979e+00, 6.94854219e+04, 3.14667908e+02, 5.16651489e+02
5.47647905e+00, -3.17500276e-03, 1.39434204e-01, 1.27542844e+05, 1.38081455e+00, 3.59635498e+02, 1.40050435e+00, 1.27542844e+05, 3.21723419e+02, 5.03665192e+02
5.46998215e+00, 3.17500369e-03, 1.51136205e-01, 6.50888906e+04, 7.28348434e-01, 3.53691254e+02, 1.48113668e+00, 6.50888906e+04, 3.11181030e+02, 5.23625671e+02
5.46998215e+00, -3.17500113e-03, 1.51136205e-01, 1.28118695e+05, 1.38071859e+00, 3.60459381e+02, 1.38916731e+00, 1.28118695e+05, 3.23198761e+02, 5.00730286e+02
5.47624016e+00, 3.17500369e-03, 1.56710401e-01, 6.14474063e+04, 6.95812106e-01, 3.51251984e+02, 1.51481104e+00, 6.14474063e+04, 3.06967743e+02, 5.30321106e+02
5.47624016e+00, -3.17500089e-03, 1.56710401e-01, 1.26109336e+05, 1.36468232e+00, 3.59717072e+02, 1.39943719e+00, 1.26109336e+05, 3.21868896e+02, 5.03399902e+02
5.47635221e+00, 3.17500439e-03, 1.50958195e-01, 6.96388516e+04, 7.71056175e-01, 3.55604401e+02, 1.45470142e+00, 6.96388516e+04, 3.14551910e+02, 5.17067322e+02
5.47635221e+00, -3.17500136e-03, 1.50958195e-01, 1.26771547e+05, 1.37070477e+00, 3.59867126e+02, 1.39734364e+00, 1.26771547e+05, 3.22137482e+02, 5.02853088e+02
5.46990585e+00, 3.17500229e-03, 1.62582204e-01, 3.74868359e+04, 4.92832780e-01, 3.25694977e+02, 1.86752665e+00, 3.74868359e+04, 2.63983673e+02, 6.07020752e+02
5.46990585e+00, -3.17499996e-03, 1.62582204e-01, 1.26656852e+05, 1.36827421e+00, 3.60023499e+02, 1.39525199e+00, 1.26656852e+05, 3.22417511e+02, 5.02321350e+02
5.47592020e+00, 3.17500229e-03, 1.68161795e-01, 3.26500684e+04, 4.50548559e-01, 3.18369080e+02, 1.97017372e+00, 3.26500684e+04, 2.52154938e+02, 6.26983459e+02
5.47592020e+00, -3.17499950e-03, 1.68161795e-01, 1.23733617e+05, 1.34581411e+00, 3.58800140e+02, 1.41215384e+00, 1.23733617e+05, 3.20230286e+02, 5.06665070e+02
5.47607994e+00, 3.17500299e-03, 1.62436098e-01, 4.41322813e+04, 5.51313221e-01, 3.34183167e+02, 1.74958444e+00, 4.41322813e+04, 2.77906891e+02, 5.83507629e+02
5.47607994e+00, -3.17500019e-03, 1.62436098e-01, 1.25113102e+05, 1.35683048e+00, 3.59327728e+02, 1.40484071e+00, 1.25113102e+05, 3.21172607e+02, 5.04790100e+02
5.46974087e+00, 3.17500113e-03, 1.73984498e-01, 2.69937148e+04, 3.91720086e-01, 3.10622833e+02, 2.08080721e+00, 2.69937148e+04, 2.40007584e+02, 6.46149719e+02
5.46974087e+00, -3.17499856e-03, 1.73984498e-01, 1.23881086e+05, 1.34726048e+00, 3.58821198e+02, 1.41192412e+00, 1.23881086e+05, 3.20267944e+02, 5.06613770e+02
5.47573280e+00, 3.17500159e-03, 1.73867196e-01, 2.72715898e+04, 3.92046392e-01, 3.12062225e+02, 2.06007123e+00, 2.72715898e+04, 2.42237946e+02, 6.42514465e+02
5.47573280e+00, -3.17499880e-03, 1.73867196e-01, 1.22016859e+05, 1.33472860e+00, 3.57774689e+02, 1.42631209e+00, 1.22016859e+05, 3.18404114e+02, 5.10266357e+02
5.45797682e+00, 3.17499973e-03, 1.74155802e-01, 2.57343672e+04, 3.81139487e-01, 3.07473572e+02, 2.12645221e+00, 2.57343672e+04, 2.35166946e+02, 6.53744995e+02
5.45797682e+00, -3.17499787e-03, 1.74155802e-01, 1.27147406e+05, 1.37248325e+00, 3.60165222e+02, 1.39340806e+00, 1.27147406e+05, 3.22671631e+02, 5.01843353e+02
5.46389389e+00, 3.17500113e-03, 1.68404102e-01, 2.85586992e+04, 4.12772894e-01, 3.11236023e+02, 2.07188416e+00, 2.85586992e+04, 2.40957977e+02, 6.44824524e+02
5.46389389e+00, -3.17499880e-03, 1.68404102e-01, 1.26939000e+05, 1.37018037e+00, 3.60173340e+02, 1.39323616e+00, 1.26939000e+05, 3.22686005e+02, 5.01799988e+02
5.46385908e+00, 3.17500043e-03, 1.74070194e-01, 2.66271191e+04, 3.89663219e-01, 3.09323151e+02, 2.09959435e+00, 2.66271191e+04, 2.38002899e+02, 6.49407471e+02
5.46385908e+00, -3.17499833e-03, 1.74070194e-01, 1.25378594e+05, 1.35891306e+00, 3.59433014e+02, 1.40350187e+00, 1.25378594e+05, 3.21360901e+02, 5.04457458e+02
5.45790195e+00, 3.17500113e-03, 1.62817001e-01, 2.91007402e+04, 4.16475028e-01, 3.12732056e+02, 2.05034065e+00, 2.91007402e+04, 2.43290131e+02, 6.41074036e+02
5.45790195e+00, -3.17499926e-03, 1.62817001e-01, 1.29584898e+05, 1.39080846e+00, 3.61199036e+02, 1.37901890e+00, 1.29584898e+05, 3.24526489e+02, 4.98094025e+02
5.46391392e+00, 3.17500229e-03, 1.56995103e-01, 4.32541328e+04, 5.39803922e-01, 3.34038147e+02, 1.75162232e+00, 4.32541328e+04, 2.77717499e+02, 5.82437256e+02
5.46391392e+00, -3.17500019e-03, 1.56995103e-01, 1.28839984e+05, 1.38512325e+00, 3.60897522e+02, 1.38314617e+00, 1.28839984e+05, 3.23984863e+02, 4.99168610e+02
5.46390390e+00, 3.17500159e-03, 1.62699595e-01, 3.29821797e+04, 4.52256441e-01, 3.19220642e+02, 1.95830190e+00, 3.29821797e+04, 2.53547104e+02, 6.24412048e+02
5.46390390e+00, -3.17499950e-03, 1.62699595e-01, 1.28074203e+05, 1.37887263e+00, 3.60638367e+02, 1.38676679e+00, 1.28074203e+05, 3.23519714e+02, 5.00112152e+02
5.45196581e+00, 3.17500113e-03, 1.57211900e-01, 3.13409746e+04, 4.34165567e-01, 3.17743713e+02, 1.97888541e+00, 3.13409746e+04, 2.51172180e+02, 6.28410095e+02
5.45196581e+00, -3.17499950e-03, 1.57211900e-01, 1.31281266e+05, 1.40342128e+00, 3.61918274e+02, 1.36903191e+00, 1.31281266e+05, 3.25820129e+02, 4.95472198e+02
5.44620180e+00, 3.17499973e-03, 1.62947506e-01, 2.51990195e+04, 3.78100574e-01, 3.05419647e+02, 2.15636110e+00, 2.51990195e+04, 2.32046432e+02, 6.58452332e+02
5.44620180e+00, -3.17499856e-03, 1.62947506e-01, 1.32303922e+05, 1.41096973e+00, 3.62352112e+02, 1.36307132e+00, 1.32303922e+05, 3.26601685e+02, 4.93904022e+02
5.45213795e+00, 3.17499973e-03, 1.68552607e-01, 2.51013223e+04, 3.77891034e-01, 3.04968933e+02, 2.16296029e+00, 2.51013223e+04, 2.31350693e+02, 6.59613098e+02
5.45213795e+00, -3.17499833e-03, 1.68552607e-01, 1.30286641e+05, 1.39615595e+00, 3.61479858e+02, 1.37518859e+00, 1.30286641e+05, 3.25031494e+02, 4.97093658e+02
5.45205212e+00, 3.17500043e-03, 1.62882298e-01, 2.68188594e+04, 3.94543260e-01, 3.08416107e+02, 2.11269426e+00, 2.68188594e+04, 2.36626831e+02, 6.51387451e+02
5.45205212e+00, -3.17499903e-03, 1.62882298e-01, 1.30977766e+05, 1.40132189e+00, 3.61769989e+02, 1.37112558e+00, 1.30977766e+05, 3.25553314e+02, 4.96028717e+02
5.44645023e+00, 3.17499950e-03, 1.74272701e-01, 2.32535605e+04, 3.56452018e-01, 3.02229370e+02, 2.20338964e+00, 2.32535605e+04, 2.27212677e+02, 6.65917969e+02
5.44645023e+00, -3.17499740e-03, 1.74272701e-01, 1.31004750e+05, 1.40248358e+00, 3.61656860e+02, 1.37280440e+00, 1.31004750e+05, 3.25349792e+02, 4.96475861e+02
5.45221281e+00, 3.17499950e-03, 1.74214199e-01, 2.46023984e+04, 3.70057404e-01, 3.05094360e+02, 2.16121078e+00, 2.46023984e+04, 2.31542175e+02, 6.59345520e+02
5.45221281e+00, -3.17499763e-03, 1.74214199e-01, 1.29068367e+05, 1.38745975e+00, 3.60912292e+02, 1.38309097e+00, 1.29068367e+05, 3.24011536e+02, 4.99162292e+02
5.43508005e+00, 3.17499950e-03, 1.74377397e-01, 2.12373027e+04, 3.35621715e-01, 2.97653595e+02, 2.27158141e+00, 2.12373027e+04, 2.20385864e+02, 6.76127380e+02
5.43508005e+00, -3.17499670e-03, 1.74377397e-01, 1.34606766e+05, 1.43013549e+00, 3.63034180e+02, 1.35372996e+00, 1.34606766e+05, 3.27832489e+02, 4.91438782e+02
5.44063187e+00, 3.17499950e-03, 1.68680295e-01, 2.26294004e+04, 3.51804107e-01, 3.00108093e+02, 2.23480558e+00, 2.26294004e+04, 2.24034225e+02, 6.70674500e+02
5.44063187e+00, -3.17499763e-03, 1.68680295e-01, 1.33381969e+05, 1.42012632e+00, 3.62649994e+02, 1.35899973e+00, 1.33381969e+05, 3.27139069e+02, 4.92831299e+02
5.44076490e+00, 3.17499950e-03, 1.74325004e-01, 2.21026328e+04, 3.44780773e-01, 2.99603149e+02, 2.24239373e+00, 2.21026328e+04, 2.23280701e+02, 6.71822632e+02
5.44076490e+00, -3.17499717e-03, 1.74325004e-01, 1.32867094e+05, 1.41682196e+00, 3.62370850e+02, 1.36292124e+00, 1.32867094e+05, 3.26635620e+02, 4.93869965e+02
5.43478394e+00, 3.17499950e-03, 1.63020805e-01, 2.33306973e+04, 3.57527763e-01, 3.02250763e+02, 2.20297813e+00, 2.33306973e+04, 2.27250092e+02, 6.65780273e+02
5.43478394e+00, -3.17499810e-03, 1.63020805e-01, 1.34585766e+05, 1.42792749e+00, 3.63287079e+02, 1.35011649e+00, 1.34585766e+05, 3.28289276e+02, 4.90475494e+02
5.44035482e+00, 3.17499996e-03, 1.57288104e-01, 2.66984316e+04, 3.89473647e-01, 3.09732391e+02, 2.09353900e+00, 2.66984316e+04, 2.38650452e+02, 6.48262024e+02
5.44035482e+00, -3.17499903e-03, 1.57288104e-01, 1.33246750e+05, 1.41767716e+00, 3.62779602e+02, 1.35710728e+00, 1.33246750e+05, 3.27372864e+02, 4.92327179e+02
5.44049311e+00, 3.17499950e-03, 1.62984207e-01, 2.40822031e+04, 3.66317332e-01, 3.03374878e+02, 2.18635750e+00, 2.40822031e+04, 2.28942902e+02, 6.63219421e+02
5.44049311e+00, -3.17499833e-03, 1.62984207e-01, 1.33488016e+05, 1.41989839e+00, 3.62823792e+02, 1.35653675e+00, 1.33488016e+05, 3.27452545e+02, 4.92175629e+02
5.42900085e+00, 3.17499950e-03, 1.57338798e-01, 2.44917520e+04, 3.66147548e-01, 3.06036713e+02, 2.14719486e+00, 2.44917520e+04, 2.32974167e+02, 6.57097900e+02
5.42900085e+00, -3.17499833e-03, 1.57338798e-01, 1.34746547e+05, 1.42811358e+00, 3.63480042e+02, 1.34740400e+00, 1.34746547e+05, 3.28638184e+02, 4.89750854e+02
5.42350101e+00, 3.17499950e-03, 1.63057506e-01, 2.23554336e+04, 3.44980448e-01, 3.01205994e+02, 2.21844673e+00, 2.23554336e+04, 2.25680115e+02, 6.68159363e+02
5.42350101e+00, -3.17499740e-03, 1.63057506e-01, 1.36292875e+05, 1.44044542e+00, 3.63991669e+02, 1.34034562e+00, 1.36292875e+05, 3.29563995e+02, 4.87870880e+02
5.42928410e+00, 3.17499950e-03, 1.68739498e-01, 2.14155234e+04, 3.37897480e-01, 2.97876282e+02, 2.26821136e+00, 2.14155234e+04, 2.20718842e+02, 6.75589233e+02
5.42928410e+00, -3.17499717e-03, 1.68739498e-01, 1.36024984e+05, 1.43927097e+00, 3.63781677e+02, 1.34330261e+00, 1.36024984e+05, 3.29183929e+02, 4.88654541e+02
5.42914200e+00, 3.17499950e-03, 1.63039193e-01, 2.27976172e+04, 3.50844681e-01, 3.01613373e+02, 2.21241856e+00, 2.27976172e+04, 2.26292725e+02, 6.67219910e+02
5.42914200e+00, -3.17499787e-03, 1.63039193e-01, 1.35496813e+05, 1.43453836e+00, 3.63673370e+02, 1.34475946e+00, 1.35496813e+05, 3.28987915e+02, 4.89044312e+02
5.42382002e+00, 3.17499950e-03, 1.74567699e-01, 2.00598418e+04, 3.23948771e-01, 2.94460541e+02, 2.31979060e+00, 2.00598418e+04, 2.15680801e+02, 6.83083557e+02
5.42382002e+00, -3.17499624e-03, 1.74567699e-01, 1.37786063e+05, 1.45351219e+00, 3.64330078e+02, 1.33572650e+00, 1.37786063e+05, 3.30177338e+02, 4.86643280e+02
5.42945004e+00, 3.17499950e-03, 1.74472496e-01, 2.05195371e+04, 3.28610897e-01, 2.95688232e+02, 2.30119562e+00, 2.05195371e+04, 2.17484421e+02, 6.80423706e+02
5.42945004e+00, -3.17499647e-03, 1.74472496e-01, 1.36252422e+05, 1.44210434e+00, 3.63727417e+02, 1.34410322e+00, 1.36252422e+05, 3.29085815e+02, 4.88874237e+02
5.41241407e+00, 3.17499950e-03, 1.63084999e-01, 2.13528652e+04, 3.31803113e-01, 3.00183990e+02, 2.23361158e+00, 2.13528652e+04, 2.24147110e+02, 6.70487122e+02
5.41241407e+00, -3.17499693e-03, 1.63084999e-01, 1.37599063e+05, 1.44978118e+00, 3.64552307e+02, 1.33257437e+00, 1.37599063e+05, 3.30579956e+02, 4.85789856e+02
5.41799688e+00, 3.17499950e-03, 1.68891400e-01, 2.05580000e+04, 3.26986879e-01, 2.96690002e+02, 2.28603768e+00, 2.05580000e+04, 2.18962280e+02, 6.78210571e+02
5.41799688e+00, -3.17499647e-03, 1.68891400e-01, 1.38067109e+05, 1.45489097e+00, 3.64529938e+02, 1.33292413e+00, 1.38067109e+05, 3.30539459e+02, 4.85887207e+02
5.41791821e+00, 3.17499950e-03, 1.57251105e-01, 2.32641523e+04, 3.51874173e-01, 3.04245453e+02, 2.17348981e+00, 2.32641523e+04, 2.30256134e+02, 6.61241516e+02
5.41791821e+00, -3.17499787e-03, 1.57251105e-01, 1.35875266e+05, 1.43601203e+00, 3.63993713e+02, 1.34028220e+00, 1.35875266e+05, 3.29567780e+02, 4.87845947e+02
5.41795683e+00, 3.17499950e-03, 1.63071305e-01, 2.19162695e+04, 3.38958144e-01, 3.00891754e+02, 2.22307563e+00, 2.19162695e+04, 2.25205276e+02, 6.68899109e+02
5.41795683e+00, -3.17499717e-03, 1.63071305e-01, 1.36983656e+05, 1.44528353e+00, 3.64301270e+02, 1.33605230e+00, 1.36983656e+05, 3.30124847e+02, 4.86713165e+02
5.41242409e+00, 3.17499950e-03, 1.75062701e-01, 1.88774688e+04, 3.08937371e-01, 2.92484802e+02, 2.34993982e+00, 1.88774688e+04, 2.12799332e+02, 6.87295532e+02
5.41242409e+00, -3.17499624e-03, 1.75062701e-01, 1.40700094e+05, 1.47512341e+00, 3.65456238e+02, 1.32005334e+00, 1.40700094e+05, 3.32221527e+02, 4.82410553e+02
5.41812181e+00, 3.17499950e-03, 1.74815193e-01, 1.96600195e+04, 3.19549948e-01, 2.93504395e+02, 2.33436084e+00, 1.96600195e+04, 2.14284149e+02, 6.85127686e+02
5.41812181e+00, -3.17499624e-03, 1.74815193e-01, 1.39307078e+05, 1.46471059e+00, 3.64933014e+02, 1.32734048e+00, 1.39307078e+05, 3.31270966e+02, 4.84375916e+02
5.40663290e+00, 3.17499950e-03, 1.68925300e-01, 1.91484141e+04, 3.07762474e-01, 2.95111115e+02, 2.30995417e+00, 1.91484141e+04, 2.16643890e+02, 6.81609497e+02
5.40663290e+00, -3.17499624e-03, 1.68925300e-01, 1.40036234e+05, 1.46968389e+00, 3.65267456e+02, 1.32267046e+00, 1.40036234e+05, 3.31878326e+02, 4.83116486e+02
5.40031624e+00, 3.17499950e-03, 1.76234007e-01, 1.60511895e+04, 2.69482642e-01, 2.88775513e+02, 2.40705872e+00, 1.60511895e+04, 2.07434738e+02, 6.95074463e+02
5.40031624e+00, -3.17499624e-03, 1.76234007e-01, 1.42846953e+05, 1.48910308e+00, 3.66502167e+02, 1.30546463e+00, 1.42846953e+05, 3.34125793e+02, 4.78450348e+02
5.40637016e+00, 3.17499950e-03, 1.75648302e-01, 1.72818438e+04, 2.87649423e-01, 2.90003052e+02, 2.38809252e+00, 1.72818438e+04, 2.09204315e+02, 6.92520264e+02
5.40637016e+00, -3.17499624e-03, 1.75648302e-01, 1.41937531e+05, 1.48399699e+00, 3.65961151e+02, 1.31301653e+00, 1.41937531e+05, 3.33140198e+02, 4.80503448e+02
5.40132380e+00, 3.17499950e-03, 1.62795499e-01, 2.01953125e+04, 3.17275345e-01, 2.98519501e+02, 2.25849867e+00, 2.01953125e+04, 2.21670883e+02, 6.74170715e+02
5.40132380e+00, -3.17499647e-03, 1.62795499e-01, 1.39131938e+05, 1.46101606e+00, 3.65164795e+02, 1.32407022e+00, 1.39131938e+05, 3.31691833e+02, 4.83499115e+02
5.40710497e+00, 3.17499950e-03, 1.56955302e-01, 2.22493379e+04, 3.40489894e-01, 3.02478149e+02, 2.19954515e+00, 2.22493379e+04, 2.27587097e+02, 6.65297913e+02
5.40710497e+00, -3.17499740e-03, 1.56955302e-01, 1.36840313e+05, 1.44268584e+00, 3.64438446e+02, 1.33412123e+00, 1.36840313e+05, 3.30373535e+02, 4.86196991e+02
5.40686893e+00, 3.17499950e-03, 1.62940294e-01, 2.07818125e+04, 3.24719280e-01, 2.99334564e+02, 2.24631834e+00, 2.07818125e+04, 2.22883759e+02, 6.72362793e+02
5.40686893e+00, -3.17499670e-03, 1.62940294e-01, 1.38279734e+05, 1.45500445e+00, 3.64795898e+02, 1.32919765e+00, 1.38279734e+05, 3.31022003e+02, 4.84871216e+02
5.39532614e+00, 3.17499950e-03, 1.67675793e-01, 1.81710000e+04, 2.93341815e-01, 2.94508698e+02, 2.31898737e+00, 1.81710000e+04, 2.15751740e+02, 6.82955994e+02
5.39532614e+00, -3.17499624e-03, 1.67675793e-01, 1.41607672e+05, 1.48125505e+00, 3.65874298e+02, 1.31420779e+00, 1.41607672e+05, 3.32981934e+02, 4.80832001e+02
5.39438105e+00, 3.17499950e-03, 1.74474403e-01, 1.62371289e+04, 2.68658936e-01, 2.90909119e+02, 2.37405229e+00, 1.62371289e+04, 2.10510895e+02, 6.90589966e+02
5.39438105e+00, -3.17499624e-03, 1.74474403e-01, 1.42846594e+05, 1.48758960e+00, 3.66688385e+02, 1.30285966e+00, 1.42846594e+05, 3.34465698e+02, 4.77716766e+02
5.39670610e+00, 3.17499950e-03, 1.55964702e-01, 2.14364063e+04, 3.31683993e-01, 3.00823761e+02, 2.22407460e+00, 2.14364063e+04, 2.25103317e+02, 6.69048950e+02
5.39670610e+00, -3.17499693e-03, 1.55964702e-01, 1.37887828e+05, 1.44955587e+00, 3.64962982e+02, 1.32683051e+00, 1.37887828e+05, 3.31325256e+02, 4.84242126e+02
5.39601612e+00, 3.17499950e-03, 1.61820307e-01, 1.99036016e+04, 3.13276082e-01, 2.98265900e+02, 2.26226616e+00, 1.99036016e+04, 2.21291336e+02, 6.74754700e+02
5.39601612e+00, -3.17499624e-03, 1.61820307e-01, 1.39709922e+05, 1.46520758e+00, 3.65399139e+02, 1.32079840e+00, 1.39709922e+05, 3.32117615e+02, 4.82617126e+02
